1132.4,-1692.8,0.226
1117.7,-1697.3,0.214
1099.0,-1702.9,0.224
1081.9,-1706.6,0.215
1063.3,-1710.4,0.235
1047.6,-1713.6,0.23
1029.2,-1715.5,0.23
1010.7,-1716.6,0.205
991.2,-1716.9,0.209
974.3,-1717.2,0.214
954.3,-1715.8,0.214
936.3,-1715.1,0.207
915.4,-1713.8,0.21
896.5,-1711.4,0.211
874.8,-1707.8,0.209
858.1,-1704.6,0.204
836.6,-1699.9,0.198
818.6,-1695.7,0.207
799.5,-1690.1,0.207
781.9,-1684.5,0.202
758.7,-1678.1,0.201
741.8,-1671.9,0.189
722.1,-1664.7,0.196
704.6,-1657.4,0.179
685.0,-1648.7,0.208
666.8,-1639.1,0.205
651.0,-1630.5,0.191
635.4,-1621.6,0.167
618.6,-1610.8,0.194
604.7,-1600.9,0.198
589.8,-1590.0,0.178
574.5,-1577.1,0.189
559.0,-1564.6,0.182
543.4,-1549.8,0.184
527.2,-1534.2,0.197
512.8,-1519.6,0.19
498.5,-1505.0,0.178
485.3,-1491.3,0.185
474.5,-1478.2,0.198
464.1,-1464.1,0.194
452.2,-1447.4,0.181
442.1,-1431.9,0.188
431.9,-1416.5,0.184
419.9,-1396.9,0.18
409.9,-1379.6,0.18
401.8,-1361.3,0.183
391.2,-1340.9,0.189
384.6,-1325.3,0.19
377.3,-1306.7,0.191
371.0,-1289.8,0.188
364.1,-1270.0,0.183
359.2,-1251.7,0.171
354.1,-1231.8,0.177
349.0,-1208.3,0.191
344.2,-1186.9,0.187
339.8,-1165.3,0.19
334.4,-1141.4,0.2
329.2,-1118.5,0.194
325.0,-1095.9,0.185
321.0,-1072.3,0.191
317.0,-1050.1,0.2
313.7,-1027.4,0.188
309.9,-1002.7,0.191
306.5,-980.9,0.184
303.1,-957.7,0.181
300.3,-932.9,0.191
297.2,-908.6,0.2
293.9,-883.8,0.186
290.8,-859.0,0.197
287.6,-835.7,0.218
286.6,-830.8,0.184
285.4,-824.4,0.202
284.2,-819.6,0.169
284.6,-820.5,0.186
284.2,-819.6,0.202
282.5,-816.5,0.201
278.3,-810.9,0.187
268.0,-799.3,0.188
268.8,-799.9,0.196
268.9,-799.8,0.187
269.3,-800.1,0.188
270.2,-800.6,0.185
271.7,-800.8,0.188
271.7,-800.8,0.184
272.2,-800.8,0.201
273.1,-800.6,0.185
272.7,-800.7,0.206
274.5,-799.9,0.185
274.0,-800.1,0.175
274.8,-799.5,0.199
275.3,-799.3,0.195
275.4,-799.4,0.196
275.4,-799.3,0.193
276.5,-797.1,0.213
271.4,-811.8,0.197
263.8,-832.9,0.197
258.7,-847.6,0.19
254.3,-865.0,0.179
250.7,-882.1,0.194
248.0,-897.9,0.18
244.9,-915.6,0.183
243.0,-935.5,0.186
241.3,-951.4,0.188
240.1,-969.9,0.179
239.8,-987.4,0.183
240.3,-1004.8,0.186
241.4,-1021.8,0.176
242.2,-1039.8,0.183
244.0,-1056.2,0.191
246.3,-1074.5,0.193
249.4,-1091.7,0.177
253.4,-1109.8,0.184
257.8,-1129.3,0.188
264.3,-1152.4,0.184
269.7,-1174.7,0.18
275.7,-1198.5,0.168
281.1,-1219.8,0.174
287.0,-1244.1,0.17
292.2,-1268.0,0.187
297.1,-1289.9,0.181
302.5,-1314.4,0.179
307.6,-1336.8,0.181
311.5,-1359.9,0.175
316.3,-1382.4,0.185
320.5,-1404.5,0.182
325.7,-1430.0,0.188
330.0,-1453.1,0.177
334.2,-1475.7,0.166
337.5,-1500.0,0.173
341.8,-1522.1,0.174
345.3,-1545.8,0.165
349.1,-1569.0,0.177
352.6,-1592.2,0.183
356.8,-1617.4,0.175
359.9,-1640.7,0.174
362.9,-1664.5,0.154
365.8,-1687.8,0.17
369.2,-1708.0,0.17
371.9,-1730.8,0.165
375.2,-1752.6,0.18
378.7,-1776.8,0.158
381.8,-1798.1,0.169
384.9,-1820.3,0.157
388.1,-1839.6,0.174
390.5,-1852.3,0.157
394.4,-1868.4,0.152
398.9,-1883.7,0.16
398.5,-1882.8,0.159
399.3,-1884.1,0.155
402.6,-1888.5,0.163
407.1,-1893.8,0.164
423.6,-1912.6,0.149
438.9,-1929.8,0.166
453.5,-1946.2,0.15
464.8,-1957.5,0.16
477.1,-1969.2,0.165
488.2,-1980.1,0.166
505.0,-1995.0,0.164
516.3,-2004.8,0.162
529.7,-2015.3,0.157
542.9,-2025.1,0.168
552.4,-2031.7,0.168
568.1,-2041.4,0.173
585.0,-2050.1,0.171
593.8,-2054.8,0.174
611.5,-2061.8,0.179
627.4,-2067.7,0.156
643.4,-2073.5,0.164
660.1,-2078.6,0.18
676.6,-2082.7,0.17
693.7,-2086.4,0.166
712.3,-2090.3,0.16
737.3,-2095.6,0.174
755.6,-2098.0,0.168
772.9,-2100.5,0.17
790.9,-2101.9,0.189
813.2,-2104.6,0.18
830.1,-2106.2,0.179
850.6,-2107.0,0.178
867.1,-2107.6,0.186
888.0,-2107.6,0.186
910.0,-2107.5,0.174
931.0,-2107.3,0.169
