# start d11=0.458 KM=0.008
P,0,0.4825,4858.49,False,0.00,0.00
P,60,0.472,4775.94,False,-0.23,-0.21
P,-60,0.4995,4858.49,False,-0.45,-0.41
P,120,0.476,4823.11,False,-0.77,-0.37
P,-120,0.5075000000000001,4775.94,False,-0.95,-0.60
P,180,0.4815,4799.53,False,-1.09,-0.31
# new probe round d_prev=0.486
P,0,0.458,4799.53,False,-1.26,-0.55
# exit
