91,0.597,0.593
91,0.591,0.592
91,0.603,0.596
91,0.597,0.596
91,0.611,0.601
91,0.622,0.609
91,0.625,0.614
91,0.637,0.622
92,0.642,0.629
92,0.651,0.637
92,0.655,0.643
92,0.665,0.651
93,0.742,0.692
94,0.738,0.709
94,0.744,0.721
94,0.756,0.734
94,0.759,0.742
94,0.766,0.751
94,0.764,0.755
94,0.761,0.757
94,0.768,0.761
94,0.774,0.766
95,0.770,0.767
95,0.792,0.776
95,0.782,0.778
95,0.791,0.782
95,0.788,0.784
95,0.798,0.789
95,0.804,0.794
96,0.797,0.795
96,0.815,0.802
97,0.867,0.833
97,0.879,0.850
98,0.883,0.861
98,0.869,0.864
98,0.881,0.870
98,0.882,0.874
98,0.879,0.876
98,0.891,0.881
98,0.889,0.884
99,0.879,0.882
100,0.903,0.889
100,0.900,0.893
101,0.904,0.901
102,0.902,0.902
102,0.900,0.901
102,0.911,0.905
103,0.923,0.911
103,0.909,0.910
103,0.919,0.913
104,0.924,0.917
104,0.923,0.919
104,0.917,0.918
104,0.915,0.917
104,0.927,0.921
106,0.925,0.926
107,0.917,0.923
107,0.915,0.920
107,0.907,0.915
107,0.911,0.914
107,0.905,0.910
108,0.915,0.912
108,0.926,0.917
108,0.925,0.920
108,0.917,0.919
108,0.923,0.921
108,0.913,0.918
108,0.923,0.919
108,0.916,0.918
109,0.924,0.920
109,0.911,0.917
109,0.922,0.919
109,0.923,0.920
109,0.915,0.919
109,0.911,0.916
109,0.905,0.912
109,0.915,0.913
109,0.923,0.916
110,0.911,0.914
110,0.905,0.911
110,0.909,0.911
110,0.924,0.915
110,0.900,0.910
110,0.909,0.909
110,0.901,0.906
110,0.903,0.905
111,0.908,0.906
111,0.903,0.905
111,0.911,0.907
111,0.907,0.907
111,0.898,0.904
111,0.901,0.903
111,0.900,0.902
111,0.908,0.904
112,0.899,0.902
112,0.885,0.896
112,0.893,0.895
112,0.887,0.892
112,0.893,0.893
112,0.883,0.889
112,0.885,0.887
112,0.893,0.890
112,0.883,0.887
113,0.875,0.883
113,0.884,0.883
113,0.875,0.880
113,0.869,0.876
113,0.867,0.873
113,0.865,0.870
113,0.869,0.870
113,0.873,0.871
114,0.861,0.867
114,0.865,0.867
114,0.861,0.865
114,0.859,0.863
114,0.861,0.862
114,0.855,0.860
