0,None,0.000
0,None,0.000
0,None,0.000
0,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
1,None,0.000
2,None,0.000
2,0.819,0.000
2,0.819,0.000
2,0.819,0.000
2,0.819,0.000
2,0.819,0.000
2,0.819,0.000
2,0.819,0.000
3,0.819,0.000
3,0.819,0.000
3,0.819,0.000
3,0.819,0.000
3,0.819,0.014
5,0.794,-0.018
5,0.794,-0.018
5,0.794,-0.018
5,0.794,-0.018
6,0.794,-0.018
6,0.794,-0.018
6,0.794,-0.018
6,0.794,-0.018
6,0.794,-0.018
6,0.794,-0.018
6,0.794,-0.018
6,0.794,0.000
6,0.794,0.000
6,0.794,0.000
6,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
7,0.794,0.000
8,0.794,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
8,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
9,None,0.000
10,None,0.000
10,None,0.000
10,None,0.000
10,None,0.000
10,None,0.000
10,None,0.000
10,None,0.000
10,None,0.000
11,None,0.000
11,None,0.000
11,None,0.000
11,None,0.000
11,None,0.000
11,None,0.000
14,0.871,0.001
14,0.871,0.001
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
16,0.864,0.000
17,0.864,0.000
17,0.864,0.000
17,0.864,0.000
17,0.864,0.000
17,0.864,0.000
17,0.864,0.000
17,0.864,0.000
17,0.864,-0.011
17,0.864,-0.011
17,0.864,-0.011
17,0.864,-0.011
18,0.864,-0.011
18,0.864,-0.011
18,0.864,-0.014
18,0.864,-0.014
18,0.864,-0.014
18,0.864,-0.014
18,0.864,-0.014
18,0.864,-0.014
18,0.864,0.000
18,0.864,0.000
18,0.864,0.000
18,0.864,0.000
19,0.864,0.000
19,0.929,0.058
20,0.922,0.054
23,0.925,0.002
23,0.938,0.005
25,0.933,0.009
26,0.948,0.010
27,0.939,0.003
30,0.942,-0.002
30,0.942,-0.002
30,0.942,-0.002
30,0.942,-0.002
30,0.942,-0.002
30,0.942,-0.002
30,0.942,-0.002
31,0.942,-0.002
31,0.942,-0.002
31,0.928,-0.004
31,0.928,-0.004
31,0.928,-0.004
31,0.928,-0.004
31,0.928,-0.004
31,0.928,-0.004
32,0.928,-0.004
32,0.919,-0.009
32,0.919,-0.009
32,0.919,-0.009
32,0.919,-0.017
32,0.919,-0.017
32,0.919,-0.017
32,0.919,-0.017
33,0.919,-0.017
33,0.882,-0.032
33,0.882,-0.032
33,0.882,-0.032
33,0.882,-0.032
33,0.882,-0.032
33,0.882,-0.032
33,0.882,-0.034
33,0.882,-0.034
33,0.882,-0.034
33,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.034
34,0.882,-0.048
34,0.882,-0.048
34,0.882,-0.048
34,0.882,-0.048
35,0.882,-0.048
35,0.882,-0.048
35,0.882,-0.048
35,0.882,-0.048
35,0.882,-0.048
35,0.882,-0.048
35,0.882,-0.048
35,0.882,0.000
35,0.882,0.000
35,0.882,0.000
35,0.882,0.000
36,0.882,0.000
36,0.882,0.000
36,0.819,-0.091
36,0.819,-0.091
36,0.819,-0.091
36,0.819,-0.091
36,0.819,-0.091
