45.2 84.1 0.554 [2.086, 0.656, 0.334, 0.166, 0.158, 0.19, 0.239, 0.312, 0.898, 0.939, 0.486, 0.366, 0.273, 0.281, 0.413, 0.595]
45.8 82.3 0.552 [2.107, 0.654, 0.336, 0.193, 0.182, 0.19, 0.273, 0.327, 0.884, 0.952, 0.501, 0.384, 0.264, 0.281, 0.384, 0.615]
46.3 82.6 0.544 [2.1, 0.673, 0.325, 0.174, 0.152, 0.198, 0.266, 0.331, 0.901, 0.939, 0.488, 0.38, 0.275, 0.295, 0.416, 0.596]
46.8 82.4 0.547 [2.087, 0.662, 0.332, 0.17, 0.167, 0.166, 0.268, 0.3, 0.886, 0.954, 0.487, 0.366, 0.276, 0.284, 0.412, 0.621]
47.4 81.8 0.546 [2.102, 0.655, 0.332, 0.189, 0.168, 0.193, 0.252, 0.308, 0.899, 0.949, 0.477, 0.371, 0.285, 0.298, 0.403, 0.591]
47.9 83.6 0.544 [2.079, 0.652, 0.321, 0.174, 0.183, 0.179, 0.261, 0.328, 0.906, 0.958, 0.485, 0.374, 0.282, 0.295, 0.397, 0.618]
48.4 83.8 0.542 [2.083, -1.0, 0.321, 0.179, -1.0, 0.185, 0.279, 0.334, 0.899, 0.966, 0.483, 0.37, 0.268, 0.273, 0.397, 0.612]
49.0 80.8 0.54 [2.087, 0.65, 0.334, 0.184, 0.179, 0.177, 0.259, 0.322, 0.902, 0.938, 0.475, 0.371, 0.263, 0.292, 0.418, 0.611]
49.5 82.4 0.541 [2.082, 0.651, 0.334, 0.175, 0.158, 0.178, 0.263, 0.32, 0.882, 0.945, 0.484, 0.381, 0.275, 0.27, 0.407, 0.603]
50.0 81.0 0.545 [2.08, 0.657, 0.328, 0.166, 0.149, 0.184, 0.271, 0.312, 0.905, 0.928, 0.475, 0.375, 0.273, 0.261, 0.378, 0.618]
50.6 82.5 0.534 [2.097, 0.65, 0.313, 0.178, 0.176, 0.184, 0.269, 0.317, 0.881, 0.941, 0.506, 0.346, 0.275, 0.278, 0.388, 0.6]
51.1 82.4 0.546 [2.088, 0.654, 0.33, 0.171, 0.156, 0.168, 0.263, 0.32, 0.894, 0.945, 0.491, 0.38, 0.282, 0.278, 0.41, 0.616]
51.6 85.6 0.539 [2.106, 0.645, 0.32, 0.173, 0.178, 0.205, 0.256, 0.32, 0.879, 0.952, 0.499, 0.367, 0.292, -1.0, 0.404, 0.591]
52.1 85.5 0.552 [2.091, 0.643, 0.332, 0.194, 0.156, 0.2, 0.248, 0.3, 0.884, 0.953, -1.0, 0.382, 0.284, 0.291, 0.392, 0.625]
52.7 82.3 0.549 [2.116, 0.666, -1.0, 0.174, 0.168, 0.194, 0.261, 0.31, 0.899, 0.937, 0.482, 0.368, 0.264, 0.277, 0.403, 0.601]
53.2 80.9 0.548 [2.11, 0.657, 0.323, 0.183, 0.161, 0.173, 0.265, 0.315, 0.889, 0.938, 0.485, 0.375, 0.285, 0.298, 0.401, 0.618]
53.8 81.4 0.552 [2.085, 0.65, 0.338, 0.183, 0.18, 0.19, 0.242, 0.305, 0.893, 0.931, 0.497, 0.367, 0.296, 0.281, 0.408, 0.604]
54.3 83.1 0.546 [2.101, 0.673, 0.333, 0.161, 0.168, 0.182, 0.276, 0.311, 0.893, 0.942, 0.475, 0.372, 0.298, 0.286, 0.393, 0.624]
54.8 84.2 0.53 [2.091, 0.628, 0.325, 0.185, 0.168, 0.184, 0.263, 0.321, 0.879, 0.964, 0.476, 0.38, 0.294, 0.293, 0.424, 0.61]
55.4 82.2 0.552 [2.095, 0.658, 0.303, 0.185, 0.182, 0.173, 0.236, 0.319, 0.894, 0.958, 0.493, 0.364, 0.27, 0.291, 0.399, 0.599]
55.9 83.7 0.548 [2.095, 0.646, 0.325, 0.192, 0.158, 0.175, 0.26, 0.323, 0.892, 0.952, 0.48, 0.377, 0.274, 0.283, 0.392, -1.0]
56.4 84.0 0.543 [2.107, 0.662, -1.0, 0.169, 0.173, 0.188, 0.253, 0.328, 0.903, 0.949, 0.499, 0.341, 0.286, 0.302, 0.402, 0.612]
56.9 84.3 0.552 [2.097, 0.677, 0.327, 0.189, 0.165, 0.173, 0.264, 0.305, 0.9, 0.947, 0.474, 0.364, 0.273, 0.297, 0.392, 0.616]
57.5 82.5 0.533 [2.074, 0.657, 0.325, 0.17, 0.175, 0.177, 0.268, 0.329, 0.892, 0.945, 0.483, 0.361, 0.278, 0.291, 0.406, 0.617]
58.0 88.7 0.539 [2.09, 0.65, 0.335, 0.176, 0.162, 0.186, 0.259, 0.318, 0.893, 0.944, 0.498, 0.374, 0.27, 0.295, 0.401, 0.615]
