2.73 106.6 [0.671, 0.858, 0.097, 0.101, 0.153, 0.149, 0.166, 0.358, 0.395, 0.413, 0.709, 1.374, 0.375, 0.398, 0.672, 0.661]
2.94 109.2 [0.675, 0.862, 0.093, 0.1, 0.143, 0.176, 0.167, 0.39, 0.392, 0.437, 0.731, 1.388, 0.388, 0.416, 0.695, 0.676]
3.16 106.3 [0.685, 0.186, 0.102, 0.098, 0.147, 0.165, 0.176, 0.381, 0.403, 0.453, 0.908, 1.389, 0.381, 0.427, 0.692, 0.671]
3.35 108.0 [0.665, 0.151, 0.112, 0.12, 0.154, 0.152, 0.155, 0.368, 0.403, 0.466, 0.943, 1.387, 0.383, 0.415, 0.637, 0.68]
3.54 109.9 [0.697, 0.135, 0.108, 0.11, 0.179, 0.177, 0.168, 0.369, 0.402, 0.486, 0.951, 1.432, 0.398, 0.423, 0.651, 0.69]
3.73 111.8 [0.731, 0.139, 0.105, -1.0, 0.168, 0.142, 0.161, -1.0, 0.389, 0.511, 0.981, 1.451, 0.41, 0.525, -1.0, 0.684]
3.92 112.0 [0.745, 0.153, 0.07, 0.127, 0.148, 0.133, 0.169, 0.365, 0.405, 0.52, 1.032, 1.433, 0.388, 0.597, 0.63, 0.688]
4.11 110.2 [0.75, 0.123, 0.093, 0.126, -1.0, 0.168, 0.162, 0.385, 0.406, 0.519, 1.054, 1.416, 0.399, 0.576, 0.627, 0.685]
4.3 114.2 [0.758, 0.135, 0.081, 0.095, 0.179, 0.155, 0.186, 0.387, 0.385, 0.523, 1.206, 1.401, 0.39, 0.615, 0.616, 0.654]
4.49 116.6 [0.761, 0.137, 0.094, 0.121, 0.167, 0.166, 0.158, 0.383, 0.383, 0.515, 1.236, 1.391, 0.4, 0.607, 0.605, 0.663]
4.69 115.3 [0.763, 0.107, 0.081, 0.125, 0.181, 0.145, 0.171, 0.39, 0.359, 0.544, 1.217, 1.407, 0.401, 0.609, 0.627, 0.67]
4.88 113.3 [0.749, 0.111, 0.092, 0.13, 0.155, 0.155, 0.179, 0.384, 0.374, 0.575, 1.277, 1.387, 0.41, 0.611, 0.61, 0.663]
5.07 116.9 [0.763, 0.119, 0.099, 0.136, 0.186, 0.153, 0.18, 0.399, 0.401, 0.59, 1.29, 0.593, 0.41, 0.597, 0.602, 0.675]
5.26 119.0 [0.746, 0.099, 0.101, 0.143, 0.163, 0.168, 0.385, 0.384, 0.377, 0.63, 1.34, 0.609, 0.388, 0.625, 0.602, 0.669]
5.45 120.7 [0.733, 0.101, 0.082, 0.132, 0.188, 0.154, 0.381, 0.399, 0.387, 0.645, 1.385, 0.593, 0.392, 0.63, 0.607, 0.674]
5.64 121.3 [0.739, 0.129, 0.097, 0.16, 0.174, 0.162, 0.375, 0.392, 0.382, 0.638, 1.422, 0.58, 0.407, 0.617, 0.622, 0.666]
5.83 121.1 [0.713, 0.088, 0.113, 0.146, 0.139, 0.157, 0.378, -1.0, 0.38, 0.682, 1.396, 0.577, 0.402, 0.622, 0.624, 0.669]
6.02 125.2 [0.738, 0.135, 0.088, 0.145, 0.166, 0.142, 0.378, 0.404, 0.39, 0.667, 1.392, 0.57, 0.388, 0.639, 0.63, 0.676]
6.21 125.9 [0.724, 0.109, 0.11, 0.129, 0.173, 0.161, 0.356, 0.401, 0.399, 0.672, 1.384, 0.544, 0.398, 0.638, 0.648, 0.675]
6.4 126.1 [0.779, 0.098, 0.1, 0.16, 0.154, 0.178, 0.373, 0.41, 0.402, 0.698, 1.362, 0.418, 0.415, 0.654, 0.646, 0.668]
6.59 128.4 [0.797, 0.094, 0.104, 0.132, 0.174, 0.152, 0.348, 0.394, 0.407, 0.693, 1.364, 0.389, 0.41, 0.714, 0.666, 0.663]
6.78 129.5 [0.839, 0.102, 0.125, 0.136, 0.171, 0.157, 0.374, 0.401, 0.415, 0.715, 1.355, 0.376, 0.406, 0.7, 0.663, 0.663]
6.97 130.9 [0.859, 0.109, 0.107, 0.155, 0.163, 0.177, 0.37, 0.382, 0.427, 0.719, 1.376, 0.393, 0.4, 0.701, 0.677, 0.656]
7.16 129.9 [0.162, 0.093, 0.097, 0.146, 0.164, 0.166, 0.355, 0.401, 0.453, 0.904, 1.383, 0.382, 0.419, 0.701, 0.673, 0.676]
7.35 124.8 [0.158, 0.085, 0.12, 0.168, 0.141, 0.144, 0.368, 0.377, 0.448, 0.919, 1.403, 0.403, 0.428, 0.673, 0.673, 0.686]
7.54 129.6 [0.143, 0.092, 0.116, 0.165, 0.152, 0.154, 0.371, 0.39, 0.459, 0.973, 1.422, 0.4, 0.456, 0.651, 0.691, 0.711]
7.73 133.2 [0.149, 0.121, 0.1, 0.164, 0.156, 0.159, 0.367, 0.396, 0.494, 0.983, 1.457, 0.383, 0.47, 0.646, 0.683, 0.715]
7.93 134.0 [0.131, 0.094, 0.113, 0.172, 0.154, 0.154, 0.381, 0.378, 0.503, 1.0, 1.449, 0.395, 0.558, 0.625, 0.69, 0.748]
8.12 132.7 [0.138, 0.095, 0.112, 0.165, 0.162, 0.155, 0.371, 0.379, 0.533, 1.039, 1.424, 0.403, 0.58, 0.637, 0.676, 0.745]
8.31 135.6 [0.117, -1.0, 0.135, 0.17, 0.156, 0.17, 0.382, 0.379, 0.509, 1.174, 1.418, 0.418, 0.577, 0.625, 0.666, 0.763]
8.5 137.7 [0.115, 0.099, 0.118, 0.186, 0.169, 0.164, 0.38, 0.402, 0.52, 1.219, 1.399, 0.414, 0.602, 0.629, 0.684, 0.744]
8.69 138.7 [0.111, 0.085, 0.132, 0.176, 0.148, 0.167, 0.389, 0.381, 0.537, 1.226, 1.4, 0.384, 0.611, 0.616, 0.697, 0.754]
8.88 137.8 [0.105, 0.084, 0.112, 0.156, 0.149, 0.199, 0.396, 0.403, 0.547, 1.255, 1.393, 0.414, 0.61, 0.611, 0.674, -1.0]
9.07 140.0 [0.113, 0.095, 0.12, 0.165, 0.154, 0.169, 0.376, 0.382, 0.567, 1.277, 0.612, 0.395, 0.628, 0.615, 0.664, 0.742]
9.26 141.5 [0.112, 0.089, 0.138, 0.153, 0.163, 0.378, 0.395, 0.377, 0.612, 1.318, 0.622, 0.407, 0.631, 0.627, -1.0, 0.743]
9.48 144.6 [0.096, 0.087, 0.131, 0.164, 0.162, 0.37, 0.387, 0.37, 0.622, 1.354, 0.591, 0.399, 0.639, 0.615, 0.664, 0.742]
9.67 142.2 [0.116, 0.115, 0.119, 0.171, 0.158, 0.364, 0.397, 0.386, 0.644, 1.445, 0.589, 0.405, 0.617, 0.638, 0.672, 0.716]
9.86 143.3 [0.089, 0.101, 0.139, 0.171, 0.152, 0.379, 0.405, 0.379, 0.676, 1.417, 0.6, 0.394, 0.63, 0.611, 0.685, 0.729]
10.05 145.7 [0.109, 0.1, 0.153, 0.168, 0.156, 0.386, 0.4, 0.387, 0.665, 1.386, 0.573, 0.403, 0.63, 0.632, 0.675, 0.745]
10.24 146.9 [0.104, 0.096, 0.151, 0.158, 0.166, 0.385, 0.39, 0.374, 0.675, 1.384, 0.566, 0.406, 0.659, 0.632, 0.671, 0.729]
10.43 147.0 [0.103, 0.108, 0.145, 0.16, 0.166, 0.382, 0.414, 0.413, 0.677, 1.356, 0.412, 0.421, 0.663, 0.642, 0.656, 0.759]
10.62 148.4 [0.1, 0.105, 0.143, 0.182, 0.165, 0.363, 0.396, 0.398, 0.675, 1.368, 0.401, -1.0, 0.683, 0.661, 0.673, 0.811]
10.81 146.8 [0.093, 0.1, 0.145, 0.162, 0.181, 0.371, 0.403, 0.422, 0.694, -1.0, 0.382, 0.406, 0.718, 0.669, 0.654, 0.86]
11.0 152.0 [0.088, 0.117, 0.151, 0.172, 0.162, 0.378, 0.377, 0.415, 0.731, 1.369, 0.379, 0.39, 0.698, 0.679, 0.649, 0.858]
11.19 152.5 [0.08, 0.111, 0.172, 0.143, 0.166, 0.38, 0.393, 0.447, 0.724, 1.384, 0.4, 0.419, 0.696, 0.667, 0.684, 0.17]
11.38 154.0 [0.1, 0.113, 0.152, 0.174, 0.163, 0.369, 0.402, 0.453, 0.918, 1.387, 0.384, 0.421, 0.662, 0.666, 0.673, 0.151]
11.57 153.8 [0.088, 0.107, 0.175, 0.179, 0.166, 0.371, 0.387, 0.459, 0.93, 1.428, 0.396, 0.415, 0.663, 0.69, 0.693, 0.169]
11.76 156.2 [0.081, 0.119, 0.162, 0.157, 0.173, 0.386, 0.371, 0.503, 0.984, 1.446, 0.41, 0.446, 0.651, 0.696, 0.706, 0.143]
11.95 155.9 [0.09, 0.12, 0.178, 0.151, 0.183, 0.386, 0.384, 0.491, 1.009, 1.441, 0.393, 0.554, 0.645, 0.697, 0.727, 0.137]
12.14 157.2 [0.102, 0.127, 0.172, 0.159, 0.165, 0.384, 0.388, 0.505, 1.02, 1.432, 0.389, 0.593, 0.643, 0.669, 0.741, 0.122]
12.33 156.8 [0.08, 0.137, 0.175, -1.0, 0.164, 0.365, 0.382, 0.5, 1.092, 1.414, 0.389, 0.589, 0.612, 0.673, 0.767, 0.125]
12.52 159.8 [0.094, 0.123, 0.168, 0.15, 0.171, 0.383, -1.0, 0.533, 1.182, 1.406, 0.4, 0.602, -1.0, 0.683, 0.757, 0.129]
12.71 158.6 [0.104, 0.119, 0.171, 0.179, 0.183, 0.393, 0.379, 0.519, 1.242, 1.391, -1.0, 0.598, 0.62, 0.676, 0.753, 0.122]
12.91 160.0 [0.084, 0.13, 0.179, 0.143, 0.167, 0.39, 0.393, 0.535, 1.238, 1.399, 0.404, 0.615, 0.637, 0.669, 0.76, 0.106]
13.1 161.0 [0.097, 0.151, 0.159, 0.149, 0.178, 0.413, 0.39, 0.567, 1.277, 1.388, 0.395, 0.619, 0.599, 0.677, 0.743, 0.113]
13.29 163.2 [0.11, 0.152, 0.159, 0.136, 0.386, 0.387, -1.0, 0.59, 1.311, 0.594, 0.4, 0.613, 0.605, 0.675, 0.755, 0.115]
13.48 167.8 [0.109, 0.145, 0.146, 0.179, 0.374, 0.383, 0.361, 0.637, 1.334, 0.591, 0.4, 0.627, 0.635, 0.671, 0.748, 0.108]
13.67 167.3 [0.085, 0.141, 0.16, 0.148, 0.392, 0.413, 0.373, 0.646, 1.417, 0.584, 0.407, 0.621, 0.619, 0.662, 0.724, 0.112]
13.86 165.8 [0.081, 0.154, 0.16, 0.165, 0.377, 0.394, 0.382, 0.666, 1.422, -1.0, 0.4, 0.641, 0.635, 0.67, 0.734, 0.108]
14.05 167.3 [0.111, 0.142, 0.169, 0.157, 0.379, 0.402, 0.39, 0.661, 1.397, 0.563, 0.429, 0.631, 0.649, 0.682, 0.72, 0.098]
14.24 166.6 [0.108, 0.133, 0.165, 0.148, 0.374, 0.42, 0.393, 0.673, 1.387, 0.569, 0.393, 0.644, 0.643, 0.657, 0.738, 0.105]
14.43 169.6 [0.075, 0.15, 0.153, 0.162, 0.368, 0.403, 0.419, 0.689, 1.35, 0.414, 0.409, 0.64, 0.64, 0.677, 0.731, 0.095]
14.62 171.4 [0.099, 0.164, 0.164, 0.148, 0.361, 0.374, 0.389, 0.691, 1.367, 0.397, 0.409, 0.66, 0.655, 0.658, 0.781, 0.1]
14.81 170.9 [0.112, 0.145, 0.162, 0.177, 0.377, 0.394, 0.425, 0.715, 1.364, 0.397, 0.392, 0.718, 0.671, 0.667, 0.823, 0.096]
15.0 172.4 [0.104, 0.165, 0.154, 0.146, 0.376, 0.412, 0.429, 0.713, 1.368, 0.383, 0.419, 0.691, 0.688, 0.664, 0.861, 0.093]
15.19 172.5 [0.094, 0.153, 0.156, 0.156, 0.37, 0.4, 0.429, 0.713, 1.388, 0.385, 0.391, 0.683, 0.671, 0.673, 0.878, 0.111]
15.38 174.1 [0.1, 0.154, 0.146, 0.164, 0.374, 0.38, 0.453, 0.931, 1.388, 0.391, 0.401, 0.674, 0.679, 0.681, 0.159, 0.082]
15.57 178.2 [0.119, 0.152, 0.178, 0.161, 0.373, 0.382, 0.478, 0.944, 1.418, 0.397, 0.421, 0.67, 0.695, 0.668, 0.142, 0.112]
15.76 179.6 [0.126, 0.17, 0.152, 0.164, 0.367, 0.379, 0.505, 0.956, 1.425, 0.392, 0.431, 0.668, 0.687, 0.696, 0.167, 0.095]
15.96 179.0 [0.104, 0.172, 0.165, 0.15, 0.374, 0.385, 0.489, 0.995, 1.433, 0.392, 0.491, 0.641, 0.679, 0.735, 0.124, 0.088]
16.17 178.0 [0.107, 0.161, 0.156, 0.153, 0.365, 0.384, 0.52, 1.003, 1.439, 0.415, 0.563, 0.637, 0.684, 0.764, 0.113, 0.101]
16.36 178.7 [0.127, 0.192, 0.153, 0.176, 0.388, 0.373, 0.532, 1.063, 1.424, 0.418, 0.592, 0.625, 0.691, 0.756, 0.128, 0.095]
16.55 181.6 [0.139, 0.159, 0.167, 0.167, 0.373, 0.379, 0.507, 1.178, 1.406, 0.419, 0.595, 0.631, 0.674, 0.75, 0.133, 0.096]
16.74 184.1 [0.124, 0.175, 0.166, 0.164, 0.382, 0.362, 0.529, 1.236, 1.403, 0.415, 0.608, 0.611, 0.677, 0.784, 0.123, 0.088]
16.93 185.3 [0.124, 0.161, 0.163, 0.169, -1.0, 0.365, 0.537, 1.248, 1.396, 0.383, 0.61, 0.632, 0.669, 0.762, 0.125, 0.093]
17.12 183.4 [0.115, 0.168, 0.164, 0.176, 0.382, 0.39, 0.544, 1.277, 1.382, 0.419, 0.614, 0.617, 0.671, 0.767, 0.127, 0.091]
17.32 187.6 [0.148, 0.168, 0.176, 0.38, 0.386, 0.375, 0.593, 1.298, 0.594, 0.391, 0.625, 0.612, 0.679, 0.737, 0.123, 0.094]
17.51 188.5 [0.138, 0.175, 0.152, 0.396, 0.399, 0.376, 0.618, 1.319, 0.588, 0.39, 0.603, 0.606, 0.648, 0.75, 0.108, 0.104]
17.7 187.8 [0.13, 0.172, 0.142, 0.371, 0.403, 0.379, 0.636, 1.383, 0.574, 0.396, 0.631, 0.626, 0.658, 0.756, 0.098, 0.114]
17.89 191.8 [0.141, 0.172, 0.143, 0.361, 0.383, 0.397, 0.638, 1.43, 0.587, 0.406, 0.618, 0.628, 0.67, 0.747, 0.128, 0.102]
18.08 190.5 [0.124, 0.153, 0.163, 0.364, 0.389, 0.394, 0.657, 1.418, 0.592, 0.387, -1.0, 0.623, 0.672, 0.728, 0.117, 0.107]
18.27 186.7 [0.141, 0.142, 0.164, 0.362, -1.0, 0.394, 0.668, 1.398, 0.57, 0.402, 0.64, 0.653, 0.69, 0.743, -1.0, 0.129]
18.46 193.2 [0.134, 0.155, 0.165, 0.371, 0.381, 0.408, 0.694, 1.379, 0.573, 0.398, 0.645, 0.638, 0.661, 0.718, 0.104, 0.11]
18.65 192.0 [0.123, 0.166, 0.138, 0.368, 0.395, 0.422, 0.696, 1.361, 0.424, 0.414, 0.659, 0.657, 0.659, 0.769, 0.098, 0.115]
18.84 194.2 [0.154, 0.17, 0.151, 0.366, 0.419, 0.398, 0.687, 1.368, 0.396, 0.392, 0.679, 0.662, 0.676, 0.831, 0.095, 0.114]
19.03 193.6 [0.163, 0.158, 0.169, 0.368, 0.394, 0.438, 0.696, 1.373, 0.396, 0.412, 0.707, 0.682, 0.65, 0.859, 0.093, 0.089]
19.22 196.9 [0.164, 0.161, 0.179, 0.373, 0.375, 0.441, 0.704, 1.368, 0.38, 0.403, 0.685, 0.675, 0.657, 0.866, 0.115, 0.105]
19.41 198.5 [0.171, 0.168, 0.163, 0.357, 0.385, 0.448, 0.904, 1.396, 0.386, 0.409, 0.683, 0.67, 0.671, 0.163, 0.107, 0.112]
19.6 198.3 [0.148, 0.172, 0.176, 0.387, 0.392, 0.462, 0.926, 1.413, 0.4, -1.0, 0.66, 0.674, 0.674, 0.147, 0.102, 0.108]
19.79 198.4 [0.171, 0.16, 0.174, 0.371, 0.369, 0.481, 0.947, 1.434, 0.396, 0.449, 0.665, 0.676, 0.682, 0.149, 0.09, 0.13]
19.98 194.8 [0.162, 0.161, 0.167, 0.369, 0.391, 0.498, 0.973, 1.426, 0.415, 0.436, 0.63, 0.7, 0.716, 0.132, 0.104, 0.116]
20.17 201.1 [0.17, 0.16, 0.164, 0.369, 0.399, 0.504, 1.005, 1.437, 0.403, 0.546, 0.636, 0.671, 0.74, 0.123, 0.081, 0.104]
20.36 202.6 [-1.0, 0.14, 0.177, 0.388, 0.393, 0.505, 1.041, 1.412, 0.385, 0.592, 0.62, 0.695, 0.751, 0.14, 0.108, 0.096]
20.56 207.0 [0.176, 0.171, 0.169, 0.365, 0.371, 0.516, 1.169, 1.417, 0.406, 0.604, 0.645, 0.686, 0.75, 0.123, 0.092, 0.109]
20.75 204.8 [0.196, 0.17, 0.191, 0.397, 0.376, 0.533, 1.208, 1.415, 0.408, 0.602, 0.615, 0.68, 0.752, 0.129, 0.098, 0.133]
20.94 202.3 [0.164, 0.145, 0.169, 0.391, 0.384, 0.516, 1.238, 1.382, 0.408, 0.608, 0.616, 0.685, 0.763, 0.122, 0.107, 0.122]
21.13 210.9 [0.182, 0.149, 0.17, 0.403, 0.374, 0.548, 1.274, 1.397, 0.389, 0.6, 0.601, 0.671, 0.75, 0.112, 0.08, 0.14]
21.34 206.8 [0.162, 0.147, 0.373, 0.389, 0.391, 0.597, 1.312, 0.588, 0.413, 0.614, 0.613, 0.676, 0.755, 0.113, 0.086, 0.148]
21.53 207.8 [0.181, 0.161, 0.382, 0.393, 0.363, 0.608, 1.315, 0.617, 0.398, 0.613, 0.641, 0.667, 0.753, 0.101, 0.092, 0.15]
21.72 210.1 [0.17, 0.146, 0.386, 0.403, 0.382, 0.639, 1.359, 0.578, 0.395, 0.61, 0.614, 0.678, 0.737, 0.105, 0.09, 0.146]
21.91 213.5 [0.155, 0.149, 0.368, 0.382, 0.397, 0.647, 1.423, 0.592, 0.386, 0.626, 0.643, 0.663, 0.738, 0.113, 0.122, 0.136]
22.11 214.9 [0.176, 0.16, 0.368, 0.387, 0.405, 0.655, 1.4, 0.588, 0.391, 0.613, 0.63, 0.664, 0.74, 0.112, 0.104, 0.152]
22.3 213.8 [0.166, 0.172, 0.369, 0.389, 0.396, 0.675, 1.395, 0.572, 0.402, 0.627, 0.654, 0.681, 0.726, 0.1, 0.101, 0.14]
22.49 214.8 [0.163, 0.166, 0.377, 0.411, 0.397, 0.652, 1.372, 0.563, 0.398, 0.632, 0.659, 0.687, 0.742, 0.111, 0.123, 0.155]
22.68 215.0 [0.168, 0.164, 0.355, 0.403, 0.398, 0.673, 1.371, 0.423, 0.399, 0.643, 0.644, 0.696, 0.765, 0.092, 0.118, 0.144]
22.87 212.4 [0.168, 0.161, -1.0, 0.398, 0.416, -1.0, 1.357, 0.376, 0.405, 0.675, 0.655, 0.641, 0.8, 0.108, 0.122, 0.156]
23.06 218.4 [0.161, 0.166, 0.369, 0.387, 0.416, 0.688, 1.37, 0.371, 0.401, 0.689, 0.677, 0.675, 0.842, 0.115, 0.122, 0.163]
23.25 220.5 [0.16, 0.149, 0.378, 0.388, 0.456, 0.712, 1.364, 0.392, 0.393, 0.693, 0.661, 0.687, 0.868, 0.083, 0.09, 0.159]
23.44 219.5 [0.171, 0.172, 0.361, 0.373, 0.45, 0.902, 1.4, 0.393, 0.418, 0.703, 0.69, 0.658, 0.868, 0.109, 0.111, 0.153]
23.63 221.1 [0.156, 0.175, 0.38, 0.372, 0.487, 0.926, 1.399, 0.4, 0.421, 0.677, -1.0, 0.69, 0.161, 0.097, 0.114, 0.168]
23.82 221.3 [0.169, 0.172, 0.367, 0.399, 0.501, 0.95, 1.43, 0.398, 0.435, 0.667, 0.684, 0.692, 0.146, 0.089, 0.119, 0.158]
24.01 222.4 [0.157, 0.181, 0.376, 0.387, 0.48, 0.975, 1.425, 0.381, 0.432, 0.657, 0.697, 0.719, 0.143, 0.12, 0.119, 0.165]
24.2 222.1 [0.156, 0.167, 0.373, 0.381, 0.502, 0.988, 1.428, 0.407, 0.552, 0.629, 0.685, 0.742, 0.149, 0.11, 0.124, 0.175]
24.39 220.3 [0.159, 0.171, 0.393, 0.392, 0.522, 1.026, 1.415, 0.403, 0.579, 0.642, 0.68, 0.739, 0.141, 0.107, 0.112, 0.18]
24.58 224.0 [0.165, 0.169, 0.378, 0.39, 0.511, 1.147, 1.395, 0.403, 0.585, 0.641, 0.676, 0.751, 0.126, 0.107, 0.113, 0.182]
24.77 230.7 [0.156, 0.185, 0.386, 0.383, 0.523, 1.205, 1.399, 0.393, 0.581, 0.607, 0.693, 0.772, 0.128, 0.093, 0.134, 0.177]
24.97 228.6 [0.148, 0.185, 0.391, 0.411, 0.523, 1.238, 1.388, 0.385, 0.612, 0.608, 0.692, 0.768, 0.121, 0.081, 0.129, 0.19]
25.16 228.2 [0.155, 0.184, 0.412, 0.39, 0.537, 1.247, -1.0, 0.403, 0.591, 0.622, 0.676, 0.75, 0.124, 0.093, 0.139, 0.16]
25.35 227.5 [0.152, 0.358, 0.38, 0.381, 0.582, 1.3, 0.601, 0.405, 0.604, 0.615, 0.661, 0.76, 0.111, 0.101, 0.137, 0.186]
25.54 232.6 [0.155, 0.389, 0.398, 0.378, 0.602, 1.308, 0.61, 0.386, 0.599, 0.614, 0.671, 0.75, 0.117, 0.087, 0.119, 0.185]
25.73 231.5 [0.15, 0.396, 0.406, 0.369, 0.65, 1.35, 0.598, 0.4, 0.596, 0.624, 0.669, 0.747, 0.113, 0.1, 0.148, 0.171]
25.92 234.6 [0.143, 0.37, 0.395, 0.383, 0.641, 1.42, 0.581, 0.391, 0.596, 0.61, 0.673, 0.751, 0.115, 0.106, 0.153, 0.174]
26.11 231.7 [0.187, 0.359, 0.399, 0.385, 0.654, 1.402, 0.594, 0.409, 0.611, 0.628, 0.651, 0.728, 0.129, 0.102, 0.137, 0.142]
26.3 238.7 [0.158, 0.376, 0.403, 0.387, 0.671, 1.388, 0.576, 0.408, 0.613, 0.629, 0.668, 0.75, 0.096, 0.099, 0.144, 0.175]
26.49 236.5 [0.164, 0.373, 0.392, 0.402, 0.68, 1.39, 0.547, 0.416, 0.627, 0.634, 0.668, 0.728, 0.115, 0.112, 0.145, 0.153]
26.68 238.4 [0.176, 0.364, 0.386, 0.399, 0.686, 1.362, 0.408, 0.406, 0.639, 0.642, 0.658, 0.741, 0.112, 0.116, 0.141, 0.159]
26.87 235.8 [0.179, 0.364, 0.404, 0.408, 0.705, 1.352, 0.396, 0.395, 0.646, 0.663, 0.662, 0.774, 0.105, 0.092, 0.156, 0.176]
27.06 241.0 [0.166, 0.366, -1.0, 0.406, 0.714, 1.371, 0.378, 0.411, 0.693, 0.657, 0.643, 0.849, 0.096, 0.093, 0.161, 0.16]
27.25 240.1 [0.159, 0.37, 0.393, 0.431, 0.709, 1.352, 0.403, 0.39, 0.706, 0.654, 0.676, 0.861, 0.112, 0.113, 0.152, 0.179]
27.44 240.1 [0.183, 0.362, 0.397, 0.437, 0.726, 1.38, 0.376, 0.407, 0.694, 0.656, 0.653, 0.863, 0.113, 0.106, 0.139, 0.183]
27.64 240.4 [0.163, 0.372, 0.397, 0.467, 0.904, 1.405, 0.377, 0.411, 0.673, 0.673, 0.683, 0.183, 0.106, 0.111, 0.139, 0.174]
27.83 245.3 [0.16, 0.382, 0.385, 0.484, 0.924, 1.418, 0.395, 0.426, 0.644, 0.69, 0.674, 0.158, 0.082, 0.107, 0.175, 0.157]
28.02 249.5 [0.156, 0.368, 0.386, 0.496, 0.958, 1.44, 0.4, 0.439, 0.649, 0.672, 0.712, 0.156, 0.11, 0.11, 0.169, 0.154]
28.21 246.4 [0.152, 0.391, 0.395, 0.51, 0.968, 1.438, 0.398, 0.488, 0.637, 0.683, 0.706, -1.0, 0.1, 0.101, 0.161, 0.152]
28.4 250.9 [0.162, 0.381, 0.383, 0.518, 0.99, 1.426, 0.414, 0.574, 0.637, 0.673, 0.729, 0.138, 0.111, 0.117, 0.19, 0.158]
28.59 247.6 [0.173, 0.374, 0.373, 0.509, 1.108, 1.403, 0.402, 0.59, 0.622, 0.662, 0.743, 0.143, 0.105, 0.109, 0.164, 0.162]
28.78 250.4 [0.156, 0.397, 0.384, 0.505, 1.208, 1.392, 0.394, 0.592, 0.616, 0.666, 0.752, 0.137, 0.092, 0.112, 0.18, 0.164]
28.97 252.4 [0.179, 0.384, 0.369, 0.526, 1.238, 1.404, 0.396, 0.603, 0.617, 0.689, 0.767, 0.139, 0.099, 0.116, 0.168, 0.162]
29.16 250.7 [0.192, 0.39, 0.404, 0.537, 1.27, 1.393, 0.409, 0.633, 0.629, 0.675, 0.759, 0.129, 0.083, 0.115, 0.184, 0.158]
29.35 249.2 [0.188, 0.386, 0.38, 0.563, 1.26, 1.384, 0.39, 0.62, 0.606, 0.665, 0.76, 0.125, 0.088, 0.133, 0.185, 0.191]
29.54 249.5 [0.403, 0.396, 0.401, 0.585, 1.3, 0.613, 0.404, 0.614, 0.625, 0.678, 0.748, 0.107, 0.103, 0.125, 0.158, 0.146]
29.73 255.4 [0.398, 0.401, 0.402, 0.622, 1.33, 0.597, 0.395, 0.608, 0.623, 0.676, 0.73, 0.116, 0.103, 0.139, 0.151, 0.151]
29.92 260.0 [0.401, 0.405, 0.375, 0.636, 1.401, 0.587, 0.424, 0.613, 0.622, 0.667, 0.736, 0.123, 0.107, 0.125, 0.158, 0.158]
