16.09 278.4 [0.252, 0.252, 0.347, 1.12, 1.359, 0.55, 0.469, 0.747, 0.793, 0.231, 0.212, 0.179, 0.097, 0.124, 0.236, 0.237]
16.28 275.0 [0.266, 0.265, 0.388, 1.152, 1.386, 0.418, 0.474, 0.726, -1.0, 0.238, 0.212, 0.192, 0.115, 0.122, 0.231, 0.234]
16.47 278.4 [0.246, 0.248, 0.387, 1.188, 1.371, 0.421, 0.491, 0.724, 0.788, 0.249, 0.222, 0.174, 0.115, 0.129, 0.269, 0.257]
16.66 282.4 [0.264, 0.249, 0.404, 1.221, 1.377, 0.424, 0.501, -1.0, 0.811, 0.219, 0.21, 0.172, 0.123, 0.139, 0.253, 0.248]
16.85 281.4 [0.259, 0.256, 0.402, 1.226, -1.0, 0.423, 0.678, 0.734, 0.819, 0.204, 0.207, 0.155, 0.12, 0.132, 0.276, 0.25]
17.04 284.0 [0.254, 0.242, 0.418, 1.279, 1.361, 0.42, 0.692, 0.745, 0.81, 0.203, 0.197, 0.149, 0.114, 0.141, 0.261, 0.25]
17.23 285.9 [0.26, 0.248, 0.416, 1.359, 1.362, 0.423, 0.705, 0.742, 0.815, 0.194, 0.19, 0.146, 0.084, 0.15, 0.261, 0.244]
17.42 282.9 [0.265, 0.237, 0.462, 1.366, 1.392, 0.438, 0.699, 0.758, 0.792, 0.216, 0.194, 0.138, 0.102, 0.152, 0.274, 0.248]
17.61 290.9 [0.253, 0.243, 0.515, 1.343, 1.418, 0.425, 0.73, 0.772, 0.81, 0.199, 0.203, 0.148, 0.078, 0.18, 0.268, 0.245]
17.8 291.0 [0.241, 0.251, -1.0, 1.327, 1.445, 0.427, 0.726, 0.785, 0.826, 0.235, 0.208, 0.141, 0.094, 0.186, 0.258, 0.231]
17.99 290.0 [0.256, 0.265, 0.55, 1.32, 0.835, 0.46, 0.722, 0.779, -1.0, 0.216, 0.191, 0.139, 0.094, 0.198, 0.269, 0.244]
18.18 288.9 [0.268, 0.257, 0.57, 1.297, 0.609, 0.445, 0.747, 0.817, 0.837, 0.205, 0.205, 0.132, 0.101, 0.239, 0.249, 0.253]
18.37 292.0 [0.245, 0.266, 0.581, 1.326, 0.603, 0.46, 0.738, -1.0, 0.873, 0.205, 0.193, 0.158, 0.095, 0.218, 0.238, 0.262]
18.56 293.0 [0.249, 0.254, 0.569, 1.329, 0.59, 0.458, 0.772, 0.8, 0.902, 0.211, 0.207, 0.147, 0.093, 0.213, 0.255, 0.259]
18.75 291.1 [0.246, 0.253, 0.59, 1.357, 0.587, 0.452, 0.821, 0.803, 0.906, 0.204, 0.201, 0.134, 0.094, 0.228, 0.255, 0.28]
18.95 293.3 [0.243, 0.265, 0.584, 1.369, 0.574, 0.448, 0.806, 0.828, 0.897, 0.204, 0.204, 0.107, 0.097, 0.23, 0.252, 0.256]
19.14 296.7 [0.241, 0.266, 0.603, 1.388, 0.566, 0.445, 0.784, 0.809, 0.882, 0.187, 0.22, 0.131, 0.095, 0.218, 0.232, 0.268]
19.33 294.1 [0.232, 0.291, 0.622, 1.385, 0.558, 0.462, 0.777, 0.811, 0.888, 0.184, 0.2, 0.11, 0.102, 0.249, 0.241, 0.275]
19.52 299.0 [0.245, 0.308, 0.848, 1.412, 0.555, 0.456, 0.758, 0.813, 0.868, 0.201, 0.2, 0.118, 0.094, 0.246, 0.254, 0.254]
19.71 299.6 [0.26, 0.351, 0.894, 1.392, 0.563, 0.464, 0.765, 0.796, 0.879, 0.206, 0.193, 0.112, 0.096, 0.225, 0.233, 0.272]
19.9 299.1 [0.263, 0.358, 0.927, 1.385, 0.565, 0.47, 0.731, 0.81, 0.308, 0.215, 0.189, 0.131, 0.102, 0.244, 0.235, 0.262]
20.09 300.1 [0.255, 0.362, 1.092, 1.374, 0.553, 0.469, 0.753, 0.791, 0.276, 0.183, 0.186, 0.105, 0.114, 0.242, -1.0, 0.267]
20.28 303.3 [0.249, 0.39, 1.143, 1.383, 0.437, 0.474, 0.72, 0.775, 0.246, 0.196, 0.196, 0.116, 0.131, 0.252, 0.246, 0.261]
20.47 301.3 [0.276, 0.399, 1.176, 1.369, 0.437, 0.479, 0.734, 0.822, 0.236, 0.211, 0.174, 0.104, 0.143, 0.259, 0.249, 0.265]
20.66 302.1 [0.243, 0.384, 1.216, 1.357, 0.429, 0.481, 0.734, 0.813, 0.218, 0.215, 0.159, 0.114, 0.124, 0.268, 0.24, 0.26]
20.85 304.9 [0.259, 0.398, 1.222, 1.373, 0.394, 0.518, 0.753, 0.821, 0.236, 0.211, 0.177, 0.112, 0.143, 0.259, 0.266, 0.267]
21.04 302.8 [0.241, -1.0, 1.235, 1.376, 0.42, 0.692, 0.733, 0.821, 0.222, 0.212, 0.155, 0.113, 0.124, 0.263, 0.253, 0.261]
21.23 307.6 [0.238, 0.415, 1.346, 1.381, 0.407, 0.682, 0.753, 0.81, 0.213, 0.207, 0.123, 0.1, 0.14, 0.286, 0.244, 0.261]
21.42 303.1 [0.249, 0.445, 1.357, 1.395, 0.428, 0.703, 0.758, 0.805, 0.206, 0.205, 0.136, 0.082, 0.15, 0.283, 0.254, 0.279]
21.62 313.9 [0.243, 0.482, 1.345, 1.42, 0.422, 0.701, 0.774, 0.823, 0.235, 0.212, 0.161, 0.108, 0.179, 0.25, 0.254, 0.247]
21.81 310.3 [0.237, 0.542, 1.32, 1.431, 0.438, 0.712, 0.776, 0.832, 0.212, 0.219, 0.144, 0.108, 0.184, 0.282, 0.238, 0.258]
22.02 310.4 [0.247, 0.565, 1.325, 0.827, 0.431, 0.729, 0.782, 0.802, 0.196, 0.213, 0.119, 0.096, 0.224, 0.248, 0.242, 0.258]
22.21 311.7 [0.252, 0.556, 1.299, 0.606, 0.449, 0.726, 0.789, 0.84, 0.205, 0.196, 0.141, 0.098, 0.189, 0.264, 0.264, 0.25]
22.4 314.4 [0.244, 0.56, 1.317, 0.597, 0.46, 0.742, 0.815, 0.857, 0.196, 0.208, 0.131, 0.096, 0.215, 0.259, 0.268, 0.26]
22.59 313.8 [0.264, 0.59, 1.328, 0.596, 0.437, 0.749, 0.81, 0.886, 0.211, 0.207, 0.127, 0.082, 0.23, 0.249, 0.266, 0.239]
22.78 315.9 [0.263, 0.577, 1.327, 0.581, 0.447, 0.794, 0.813, 0.889, 0.208, 0.213, 0.113, 0.09, 0.231, 0.241, 0.258, 0.24]
22.98 317.4 [0.257, 0.602, 1.353, 0.582, 0.434, 0.791, 0.824, 0.909, 0.209, 0.201, 0.114, 0.095, 0.215, 0.253, 0.25, 0.248]
23.17 311.6 [0.274, 0.613, 1.385, 0.571, 0.459, 0.779, 0.821, 0.887, 0.204, 0.203, 0.103, 0.106, 0.227, 0.253, 0.261, 0.26]
23.36 321.8 [0.28, 0.626, 1.357, 0.579, 0.454, 0.789, 0.823, 0.895, 0.215, 0.204, 0.121, 0.098, 0.236, 0.229, 0.27, 0.268]
23.55 320.6 [0.31, 0.644, 1.408, 0.594, 0.459, 0.773, 0.826, 0.864, 0.204, 0.201, -1.0, 0.124, 0.248, 0.248, 0.257, 0.259]
23.74 321.1 [0.324, 0.916, 1.391, 0.586, 0.467, 0.748, 0.828, 0.871, 0.21, 0.198, 0.107, 0.116, 0.247, 0.238, 0.265, 0.242]
23.93 321.8 [0.357, 0.947, 1.383, 0.548, 0.454, 0.749, 0.824, 0.875, 0.208, 0.194, 0.123, 0.108, 0.234, 0.245, 0.26, 0.244]
24.12 324.9 [0.343, 0.977, 1.39, 0.571, 0.48, 0.74, 0.81, 0.256, 0.179, 0.178, 0.105, 0.114, 0.252, 0.257, 0.273, 0.27]
24.31 320.2 [0.387, 1.166, 1.388, 0.468, 0.461, 0.741, 0.813, 0.227, 0.211, 0.176, 0.105, 0.134, 0.245, 0.231, 0.269, 0.241]
24.5 324.2 [0.397, 1.174, 1.359, 0.438, 0.471, 0.744, 0.809, 0.229, 0.205, 0.162, 0.12, 0.106, 0.261, 0.243, 0.258, 0.264]
24.69 324.6 [0.389, 1.191, 1.377, 0.435, 0.482, 0.749, 0.809, 0.219, 0.202, 0.165, 0.114, 0.109, 0.245, 0.244, 0.25, 0.252]
24.91 329.7 [0.415, 1.215, 1.368, 0.416, 0.512, 0.74, 0.786, 0.215, 0.195, 0.154, 0.081, 0.128, 0.259, 0.225, 0.252, 0.244]
25.1 327.1 [0.419, 1.24, 1.39, 0.398, 0.683, 0.74, 0.797, 0.218, 0.235, 0.144, 0.086, 0.135, 0.255, 0.247, 0.277, 0.252]
25.29 334.2 [0.415, 1.344, 1.384, 0.419, 0.715, 0.75, 0.798, 0.2, 0.189, 0.153, 0.102, 0.134, 0.28, 0.246, 0.274, 0.248]
25.48 328.4 [0.438, 1.349, 1.415, 0.42, 0.689, 0.761, 0.804, 0.211, 0.212, 0.148, 0.099, 0.134, 0.268, 0.235, 0.264, 0.255]
25.67 331.5 [0.477, 1.361, 1.428, 0.423, 0.705, 0.761, 0.802, 0.196, 0.202, 0.145, 0.098, 0.159, 0.282, 0.264, 0.276, 0.253]
25.86 331.0 [0.541, 1.339, 1.424, 0.433, 0.717, 0.778, 0.818, 0.19, 0.204, 0.142, 0.103, 0.176, 0.266, 0.263, 0.26, 0.249]
26.05 333.9 [0.544, 1.322, 0.854, 0.441, 0.734, 0.799, 0.82, 0.207, 0.206, 0.134, 0.104, 0.198, 0.247, 0.24, 0.255, 0.258]
26.24 335.8 [0.568, 1.318, 0.624, 0.431, 0.714, 0.79, 0.809, 0.2, 0.199, 0.138, 0.1, 0.215, 0.259, 0.25, 0.262, 0.252]
26.43 334.0 [0.581, 1.315, 0.581, 0.446, 0.739, 0.799, 0.853, 0.202, 0.198, 0.143, 0.078, 0.216, 0.249, 0.241, 0.258, 0.251]
26.62 341.2 [0.581, 1.311, 0.586, 0.446, 0.751, 0.817, 0.885, 0.204, 0.194, 0.118, 0.083, 0.199, 0.255, 0.266, 0.264, 0.281]
26.81 338.7 [0.587, 1.341, 0.575, 0.452, 0.806, 0.812, 0.891, 0.192, 0.198, 0.129, 0.078, -1.0, 0.248, 0.268, 0.266, 0.269]
27.01 339.6 [0.601, 1.367, 0.591, 0.458, 0.788, 0.811, 0.895, 0.203, 0.204, 0.144, 0.101, 0.24, 0.256, 0.256, 0.243, 0.281]
27.2 338.8 [0.61, 1.363, 0.572, 0.452, 0.799, 0.821, 0.878, 0.203, 0.212, 0.12, 0.103, 0.23, 0.251, 0.255, 0.222, 0.276]
27.39 341.4 [0.615, 1.393, 0.585, 0.45, 0.787, 0.789, 0.893, 0.206, 0.21, 0.118, 0.1, -1.0, 0.229, 0.252, 0.239, 0.305]
27.58 340.7 [0.642, 1.378, 0.58, 0.477, 0.767, 0.82, 0.894, 0.215, 0.195, 0.133, 0.098, 0.241, 0.246, 0.247, 0.232, -1.0]
27.77 342.6 [0.883, 1.408, 0.563, 0.447, 0.762, 0.802, 0.888, 0.217, 0.218, 0.11, 0.11, 0.266, 0.229, 0.258, 0.276, 0.306]
27.96 343.6 [0.937, 1.403, 0.566, 0.482, 0.738, 0.808, 0.864, 0.179, 0.205, 0.11, 0.132, 0.246, 0.267, 0.284, 0.248, 0.351]
28.15 345.8 [0.968, 1.396, 0.564, 0.475, 0.726, 0.808, 0.265, 0.217, 0.197, 0.123, 0.106, 0.244, 0.231, 0.244, 0.259, 0.362]
28.34 347.2 [1.146, 1.383, 0.552, 0.482, 0.732, 0.794, 0.252, 0.216, 0.189, 0.117, 0.104, 0.254, 0.239, 0.26, 0.245, 0.365]
28.53 348.3 [1.173, -1.0, 0.429, 0.477, 0.73, 0.8, 0.234, 0.207, 0.189, 0.101, 0.115, 0.241, 0.244, 0.273, 0.272, 0.383]
28.72 348.6 [1.192, 1.383, 0.45, 0.494, 0.743, 0.803, 0.247, 0.201, 0.156, 0.089, 0.115, 0.26, 0.254, 0.265, 0.253, 0.4]
28.94 348.1 [1.223, 1.378, 0.406, 0.522, 0.718, 0.804, 0.23, 0.203, 0.152, 0.114, 0.119, 0.26, 0.263, 0.273, 0.253, 0.402]
29.13 350.1 [1.227, 1.396, 0.4, 0.688, 0.707, 0.815, 0.218, 0.241, 0.152, 0.102, 0.117, 0.259, 0.238, 0.238, 0.253, 0.435]
29.32 352.1 [1.315, 1.371, 0.411, 0.698, 0.733, 0.816, 0.2, 0.219, 0.168, 0.097, 0.132, 0.263, 0.24, 0.287, 0.258, 0.42]
29.51 351.5 [1.357, 1.381, 0.421, 0.69, 0.749, 0.811, 0.208, 0.21, 0.148, 0.104, 0.133, 0.262, 0.26, 0.276, 0.248, 0.437]
29.7 350.1 [1.342, 1.419, 0.438, 0.719, 0.784, 0.798, 0.211, 0.211, 0.151, 0.097, 0.128, 0.28, 0.231, 0.255, 0.25, 0.467]
29.89 355.7 [1.339, -1.0, 0.43, 0.716, 0.753, 0.811, 0.219, 0.196, 0.136, 0.097, 0.178, 0.262, 0.253, 0.257, 0.267, 0.548]
