2.88,11,33.0,0.36,-0.58,20,-59.30000000000001,BEND,0.93;0.57;0.45;0.43;0.49;0.66;1.41;6.00;1.58;0.94;0.73;0.68;0.76;1.05;2.09;5.98,tick=209436 goal=0 lap=0 last=0.0 best=0.0
3.15,12,17.2,0.37,-0.44,20,-52.20333333333332,BEND,1.79;0.66;0.45;0.38;0.37;0.45;0.66;1.98;4.11;1.39;0.91;0.76;0.75;0.91;1.30;3.58,tick=209463 goal=0 lap=0 last=0.0 best=0.0
3.41,13,7.7,0.35,-0.35,38,-48.07833333333334,FWD,6.00;0.95;0.50;0.38;0.34;0.39;0.49;0.89;6.00;2.17;1.11;0.83;0.77;0.81;1.04;1.83,tick=209489 goal=0 lap=0 last=0.0 best=0.0
3.68,14,353.1,0.36,-0.34,38,-85,FWD,3.29;1.96;0.69;0.45;0.38;0.38;0.45;0.66;1.85;4.38;1.40;-1.00;0.74;0.76;0.88;1.28,tick=209516 goal=0 lap=0 last=0.0 best=0.0
3.94,15,342.4,0.40,-0.72,20,13.481666666666666,BEND,1.40;5.99;1.43;0.68;0.47;0.44;0.46;0.58;0.96;5.59;2.29;1.05;0.74;0.68;0.68;0.84,tick=209543 goal=0 lap=0 last=0.0 best=0.0
4.21,16,324.9,0.41,0.09,20,85,BEND,0.78;1.52;6.00;1.32;0.77;0.63;0.57;0.63;0.87;1.77;5.99;1.25;0.71;0.57;0.53;0.60,tick=209569 goal=0 lap=0 last=0.0 best=0.0
4.47,17,337.9,0.41,0.74,20,85,BEND,0.68;1.97;-1.00;1.24;0.86;0.73;0.73;0.87;1.33;4.22;1.90;0.69;0.47;0.40;0.39;0.48,tick=209596 goal=0 lap=0 last=0.0 best=0.0
4.74,18,352.5,0.40,0.68,20,64.04416666666665,BEND,1.42;4.15;1.41;0.95;0.79;0.81;0.95;1.43;4.25;1.65;0.54;0.36;0.28;0.29;0.36;0.53,tick=209622 goal=0 lap=0 last=0.0 best=0.0
5.01,19,15.2,0.39,0.50,20,52.647499999999994,BEND,6.00;1.61;0.99;0.84;0.78;0.91;1.28;3.05;2.78;0.61;0.37;0.30;0.31;0.34;0.47;1.02,tick=209649 goal=0 lap=0 last=0.0 best=0.0
5.27,20,26.7,0.38,0.41,38,34.55583333333335,FWD,2.07;1.10;0.82;0.74;0.81;1.02;1.84;6.00;0.99;0.50;0.38;0.35;0.36;0.45;0.79;5.99,tick=209675 goal=0 lap=0 last=0.0 best=0.0
5.54,21,34.9,0.39,0.25,20,-3.6374999999999886,BEND,1.26;0.80;0.68;0.67;0.78;1.11;2.83;3.12;0.84;0.54;0.42;0.43;0.50;0.70;1.66;4.67,tick=209702 goal=0 lap=0 last=0.0 best=0.0
5.80,22,43.1,0.40,0.00,20,50.80250000000003,BEND,0.90;0.62;-1.00;0.56;0.67;1.04;3.75;2.40;0.92;0.63;0.56;0.55;0.69;1.01;3.31;2.24,tick=209729 goal=0 lap=0 last=0.0 best=0.0
6.07,23,50.2,0.39,0.43,20,-85,BEND,0.65;0.47;0.41;0.44;0.55;0.88;-1.00;2.44;1.05;0.74;0.67;0.68;0.84;1.32;5.47;1.45,tick=209755 goal=0 lap=0 last=0.0 best=0.0
6.56,24,37.9,0.32,-0.00,20,70,REV,0.32;0.21;0.17;0.17;0.20;0.30;0.73;5.98;1.77;1.12;0.92;0.91;1.04;1.48;3.50;1.15,tick=209804 goal=0 lap=0 last=0.0 best=0.0
6.82,25,44.0,0.14,0.18,20,70,REV,0.17;0.11;0.09;0.10;0.10;0.19;0.47;5.43;1.79;1.17;0.98;0.96;1.13;1.69;4.58;0.48,tick=209830 goal=0 lap=0 last=0.0 best=0.0
7.09,26,41.7,-0.08,-0.16,20,70,REV,0.17;0.13;0.10;0.12;0.10;0.17;0.50;5.43;1.80;1.17;0.99;0.96;1.16;1.69;4.51;0.49,tick=209857 goal=0 lap=0 last=0.0 best=0.0
7.57,27,35.5,-0.16,-0.01,20,70,REV,0.39;0.24;0.18;0.15;0.17;0.24;0.45;6.00;2.34;1.28;0.97;0.92;0.96;1.26;2.39;6.00,tick=209906 goal=0 lap=0 last=0.0 best=0.0
7.84,28,29.2,-0.16,0.00,20,70,REV,0.53;0.27;0.22;0.18;0.22;0.26;0.50;6.00;2.47;1.27;0.95;0.87;0.94;1.18;2.11;6.00,tick=209932 goal=0 lap=0 last=0.0 best=0.0
8.11,29,21.0,-0.14,-0.23,20,70,REV,0.82;0.35;0.24;0.20;0.22;0.29;0.45;1.79;3.46;1.44;1.00;0.85;0.87;1.06;1.65;5.90,tick=209959 goal=0 lap=0 last=0.0 best=0.0
8.59,30,11.8,-0.16,0.03,20,70,REV,3.72;0.53;0.31;0.27;0.23;0.28;0.38;0.80;5.99;1.90;1.12;-1.00;0.84;0.92;1.24;2.53,tick=210007 goal=0 lap=0 last=0.0 best=0.0
8.86,31,6.1,-0.14,-0.20,20,70,REV,6.00;0.58;0.33;0.27;0.27;0.26;0.36;0.72;6.00;2.05;1.14;0.88;0.82;0.90;1.19;2.29,tick=210034 goal=0 lap=0 last=0.0 best=0.0
9.12,32,1.1,-0.15,-0.20,20,70,REV,5.99;0.78;0.41;0.28;0.24;0.28;0.33;0.56;3.68;2.76;1.29;0.92;0.82;0.87;1.08;1.77,tick=210060 goal=0 lap=0 last=0.0 best=0.0
9.39,33,356.6,-0.15,-0.23,38,-74.07083333333334,FWD,4.20;1.13;0.42;0.28;0.27;0.25;0.30;0.43;1.34;4.37;1.51;1.01;0.85;0.86;1.01;1.48,tick=210087 goal=0 lap=0 last=0.0 best=0.0
9.65,34,348.2,-0.08,0.10,75,-85,FAST,3.28;1.50;0.43;0.27;0.23;0.21;0.25;0.38;0.91;6.00;1.74;1.08;0.87;0.85;0.98;1.41,tick=210114 goal=0 lap=0 last=0.0 best=0.0
9.92,35,352.8,0.09,-0.18,38,-82.37583333333333,FWD,3.53;1.30;0.40;0.26;0.22;0.21;0.27;0.37;-1.00;5.88;1.68;1.07;0.90;0.87;0.98;1.43,tick=210140 goal=0 lap=0 last=0.0 best=0.0
10.19,36,347.3,0.22,-0.39,38,-65.015,FWD,2.17;6.00;0.59;0.34;0.25;0.25;0.27;0.36;0.68;5.99;2.18;1.18;0.89;0.84;0.90;1.19,tick=210167 goal=0 lap=0 last=0.0 best=0.0
10.45,37,333.8,0.29,-0.42,38,-28.010833333333334,FWD,1.34;3.67;1.55;0.55;0.38;0.32;0.32;0.37;0.53;1.66;4.16;1.41;0.92;0.78;0.78;0.92,tick=210193 goal=0 lap=0 last=0.0 best=0.0
10.72,38,324.6,0.34,-0.23,20,85,BEND,0.93;1.78;6.00;1.01;0.58;0.45;0.41;0.44;0.62;1.18;5.99;1.66;0.92;0.71;0.65;0.71,tick=210220 goal=0 lap=0 last=0.0 best=0.0
10.98,39,328.6,0.35,0.64,20,85,BEND,0.77;1.49;5.99;1.28;0.72;0.58;0.56;0.60;0.83;1.70;5.98;1.23;0.71;0.56;0.51;0.58,tick=210247 goal=0 lap=0 last=0.0 best=0.0
11.25,40,345.6,0.36,0.58,20,47.20500000000001,BEND,1.01;6.00;1.77;0.94;0.69;0.64;0.71;0.92;1.69;6.00;1.13;0.60;0.46;0.41;0.43;0.57,tick=210273 goal=0 lap=0 last=0.0 best=0.0
11.51,41,0.1,0.36,0.35,20,43.091666666666654,BEND,2.73;2.68;1.12;0.80;0.68;0.73;0.88;1.45;6.00;1.44;0.60;0.43;0.36;0.39;0.45;0.73,tick=210300 goal=0 lap=0 last=0.0 best=0.0
11.78,42,12.8,0.35,0.27,38,41.56166666666666,FWD,6.00;1.67;0.96;0.74;0.71;0.75;1.04;2.10;6.00;0.86;0.49;0.38;0.35;0.37;0.51;1.02,tick=210326 goal=0 lap=0 last=0.0 best=0.0
12.05,43,18.5,0.36,0.33,38,27.536666666666655,FWD,3.46;1.21;0.81;0.69;0.70;0.83;1.24;3.86;1.93;0.68;0.47;0.40;0.38;0.43;0.67;1.94,tick=210353 goal=0 lap=0 last=0.0 best=0.0
12.31,44,29.1,0.42,0.25,38,3.427500000000019,FWD,1.80;0.92;0.67;0.61;0.67;0.84;1.50;5.99;1.29;0.66;0.48;0.42;0.47;0.59;1.00;6.00,tick=210379 goal=0 lap=0 last=0.0 best=0.0
12.58,45,33.8,0.46,0.03,20,-27.355,BEND,1.27;0.71;0.54;0.51;0.58;0.80;1.59;6.00;1.26;0.70;0.57;0.52;0.57;0.77;1.50;6.00,tick=210406 goal=0 lap=0 last=0.0 best=0.0
12.84,46,0.0,0.45,-0.26,20,-47.86250000000001,BEND,1.13;0.60;0.47;0.44;0.45;0.59;1.12;6.00;1.66;0.89;0.68;0.64;0.68;0.87;1.61;5.99,tick=210433 goal=0 lap=0 last=0.0 best=0.0
13.11,47,0.0,0.43,-0.42,20,-52.61416666666666,BEND,1.56;0.62;0.42;0.33;0.37;0.42;0.68;2.34;3.13;1.18;0.81;0.71;0.71;0.87;1.30;-1.00,tick=210459 goal=0 lap=0 last=0.0 best=0.0
13.37,48,7.4,0.41,-0.42,20,-44.843333333333334,BEND,6.00;0.84;0.47;0.34;0.33;0.35;-1.00;0.85;6.00;1.89;1.01;0.79;0.71;0.77;1.01;1.87,tick=210486 goal=0 lap=0 last=0.0 best=0.0
13.64,49,355.4,0.39,-0.37,38,-32.21666666666666,FWD,3.33;1.94;0.64;0.41;0.35;0.36;0.44;0.62;1.73;3.87;1.28;0.83;0.71;0.71;0.82;1.23,tick=210512 goal=0 lap=0 last=0.0 best=0.0
13.91,50,345.9,0.41,0.00,20,-12.17916666666667,BEND,1.68;5.99;1.06;0.60;0.44;0.44;0.45;0.59;1.12;5.98;1.61;0.88;0.68;0.62;0.69;0.89,tick=210539 goal=0 lap=0 last=0.0 best=0.0
14.17,51,339.1,0.41,-0.12,20,35.45583333333333,BEND,1.15;5.92;1.77;0.81;0.58;0.52;0.53;0.66;1.08;6.00;1.84;0.84;0.60;0.54;0.55;0.68,tick=210563 goal=0 lap=0 last=0.0 best=0.0
14.44,52,340.9,0.41,0.27,20,85,BEND,0.94;6.00;-1.00;0.95;0.69;0.62;0.65;0.81;1.35;6.00;1.39;0.67;0.48;0.43;0.44;0.56,tick=210592 goal=0 lap=0 last=0.0 best=0.0
14.70,53,354.6,0.41,0.67,20,46.780000000000015,BEND,1.28;5.92;1.43;0.89;0.71;0.69;0.79;1.10;2.51;3.27;0.75;0.45;0.37;0.35;0.41;0.58,tick=210619 goal=0 lap=0 last=0.0 best=0.0
14.97,54,11.5,0.37,0.37,38,42.612500000000004,FWD,6.00;1.66;0.96;0.76;0.71;0.81;1.07;2.10;6.00;0.79;0.45;0.37;0.33;0.36;0.49;0.99,tick=210645 goal=0 lap=0 last=0.0 best=0.0
15.23,55,21.6,0.40,0.33,38,25.748333333333342,FWD,2.97;1.16;0.79;0.69;0.70;0.83;1.30;4.56;1.58;0.64;0.42;0.36;0.38;0.47;0.70;2.31,tick=210672 goal=0 lap=0 last=0.0 best=0.0
15.50,56,27.6,0.45,0.22,20,0.9541666666666604,BEND,1.66;0.87;0.67;0.64;0.66;0.84;1.61;5.99;1.15;0.60;0.47;0.45;0.46;0.61;1.13;6.00,tick=210698 goal=0 lap=0 last=0.0 best=0.0
15.77,57,35.1,0.42,0.04,20,-36.24416666666668,BEND,1.14;0.67;0.55;0.52;0.59;0.78;1.65;5.98;1.18;0.71;0.55;0.53;0.62;0.81;1.73;6.00,tick=210725 goal=0 lap=0 last=0.0 best=0.0
16.03,58,34.5,0.41,-0.33,20,-52.51416666666667,BEND,1.04;0.57;0.45;0.41;0.45;0.59;1.11;6.00;1.63;0.90;0.68;0.62;0.70;0.91;1.72;6.00,tick=210751 goal=0 lap=0 last=0.0 best=0.0
16.30,59,22.2,0.41,-0.43,20,-54.015,BEND,1.53;0.60;0.41;0.34;0.35;0.42;0.65;2.05;3.15;1.24;0.84;0.72;0.72;0.88;1.35;4.55,tick=210778 goal=0 lap=0 last=0.0 best=0.0
16.56,60,2.8,0.38,-0.41,20,-46.99166666666666,BEND,5.99;0.84;0.44;0.35;0.32;0.35;0.45;0.82;6.00;1.94;1.06;0.78;0.72;0.80;1.03;1.87,tick=210804 goal=0 lap=0 last=0.0 best=0.0
16.83,61,355.9,0.40,-0.32,38,-36.126666666666665,FWD,3.56;1.88;0.63;0.43;0.36;0.34;0.41;0.60;1.62;3.89;1.31;0.86;0.75;0.73;0.83;1.25,tick=210831 goal=0 lap=0 last=0.0 best=0.0
17.09,62,345.9,0.37,-0.27,38,-8.324999999999996,FWD,1.73;6.00;1.04;0.58;0.43;0.41;0.45;0.58;1.06;6.00;1.67;0.91;0.69;0.63;0.70;0.92,tick=210858 goal=0 lap=0 last=0.0 best=0.0
17.36,63,336.8,0.43,-0.06,20,27.421666666666674,BEND,1.15;5.81;1.75;0.78;0.56;0.52;0.51;0.65;1.06;5.10;1.93;0.88;0.62;0.56;0.58;0.72,tick=210884 goal=0 lap=0 last=0.0 best=0.0
17.62,64,338.9,0.44,0.23,20,58.82499999999999,BEND,0.95;5.88;1.98;0.95;0.69;0.61;0.65;0.80;1.34;5.99;1.41;0.67;0.48;0.42;0.45;0.58,tick=210911 goal=0 lap=0 last=0.0 best=0.0
17.89,65,350.5,0.41,0.51,20,56.12749999999998,BEND,1.21;6.00;1.48;0.91;0.75;0.72;0.81;1.11;2.44;3.41;0.74;0.46;0.36;0.34;0.41;0.56,tick=210937 goal=0 lap=0 last=0.0 best=0.0
18.16,66,2.9,0.41,0.43,20,-85,BEND,5.98;2.08;1.10;0.80;0.74;0.79;0.99;1.77;5.99;0.93;0.46;0.34;0.31;-1.00;0.42;0.73,tick=210964 goal=0 lap=0 last=0.0 best=0.0
18.42,67,11.5,0.38,-0.68,20,77.15500000000002,BEND,6.00;1.74;1.00;0.78;0.73;0.80;1.05;2.06;5.99;0.79;0.44;0.35;0.30;0.37;0.49;0.94,tick=210990 goal=0 lap=0 last=0.0 best=0.0
18.69,68,0.2,0.38,0.60,20,56.72999999999999,BEND,2.03;3.12;1.28;0.89;0.78;0.77;0.94;1.41;4.54;1.32;0.52;0.37;0.31;0.31;0.35;0.56,tick=211017 goal=0 lap=0 last=0.0 best=0.0
18.95,69,16.9,0.37,0.42,38,49.42083333333333,FWD,5.92;1.50;0.95;0.78;0.75;0.86;1.23;2.76;2.56;-1.00;0.38;0.30;0.28;0.34;0.50;1.15,tick=211044 goal=0 lap=0 last=0.0 best=0.0
19.22,70,27.9,0.39,0.36,38,30.295833333333334,FWD,2.11;1.05;0.78;0.72;0.75;0.94;1.59;6.00;1.07;0.50;0.38;0.33;0.36;0.45;0.81;5.47,tick=211070 goal=0 lap=0 last=0.0 best=0.0
19.48,71,37.4,0.41,0.28,20,-14.416666666666666,BEND,1.23;0.78;0.64;0.64;0.72;0.99;2.26;3.77;0.88;0.54;0.44;0.44;0.51;0.71;1.71;4.83,tick=211097 goal=0 lap=0 last=0.0 best=0.0
19.75,72,40.8,0.44,-0.12,20,-69.45083333333332,BEND,0.87;0.59;0.49;0.52;0.59;0.84;2.29;3.16;1.03;0.67;0.58;0.58;0.68;1.00;2.84;2.53,tick=211123 goal=0 lap=0 last=0.0 best=0.0
20.02,73,33.0,0.41,-0.58,20,-65.87916666666666,BEND,0.88;0.50;0.40;0.36;0.41;0.55;1.09;6.00;1.62;0.94;0.72;0.68;0.75;1.01;2.04;5.99,tick=211150 goal=0 lap=0 last=0.0 best=0.0
20.28,74,15.0,0.40,-0.52,20,-54.415833333333346,BEND,2.24;0.62;0.40;0.32;0.32;0.38;0.52;1.24;5.86;1.46;0.92;0.76;0.75;0.86;1.26;2.92,tick=211176 goal=0 lap=0 last=0.0 best=0.0
20.55,75,4.7,0.36,-0.40,38,-47.084166666666675,FWD,5.71;1.12;0.49;0.36;0.32;0.34;0.40;0.67;2.54;2.79;1.19;0.86;0.77;0.78;0.96;1.56,tick=211203 goal=0 lap=0 last=0.0 best=0.0
20.81,76,352.9,0.40,-0.40,38,-25.683333333333323,FWD,2.15;5.99;0.81;0.47;0.38;0.36;0.39;0.56;1.11;6.00;1.58;0.93;0.74;0.70;0.80;1.06,tick=211227 goal=0 lap=0 last=0.0 best=0.0
21.08,77,342.5,0.43,-0.19,20,13.935833333333324,BEND,1.30;4.97;1.59;0.72;0.52;0.46;0.46;0.58;0.94;3.91;2.16;0.96;0.69;0.61;0.64;0.79,tick=211256 goal=0 lap=0 last=0.0 best=0.0
21.35,78,333.3,0.43,0.14,38,85,FWD,0.92;2.76;2.56;0.99;0.69;-1.00;0.59;0.71;1.08;3.38;2.12;0.82;0.56;0.48;0.49;-1.00,tick=211283 goal=0 lap=0 last=0.0 best=0.0
21.61,79,346.4,0.45,0.00,20,72.2675,BEND,1.01;-1.00;1.71;0.94;0.73;0.68;0.74;0.99;1.92;5.99;0.91;0.52;0.40;0.36;0.41;0.55,tick=211309 goal=0 lap=0 last=0.0 best=0.0
21.88,80,5.6,0.44,0.62,20,35.88250000000001,BEND,6.00;1.85;1.00;0.78;0.71;0.78;1.04;1.98;6.00;0.82;0.46;0.37;0.34;0.36;0.50;0.89,tick=211336 goal=0 lap=0 last=0.0 best=0.0
22.14,81,24.9,0.43,0.29,38,24.194166666666668,FWD,2.38;1.07;0.79;0.68;0.72;0.88;1.46;6.00;1.28;0.60;0.43;0.40;0.39;0.48;0.79;3.21,tick=211362 goal=0 lap=0 last=0.0 best=0.0
22.41,82,30.8,0.43,0.19,20,-6.520833333333329,BEND,1.44;0.82;0.64;0.60;0.68;0.88;1.76;6.00;1.07;0.64;0.49;0.46;0.52;0.66;1.28;5.99,tick=211389 goal=0 lap=0 last=0.0 best=0.0
22.67,83,34.9,0.44,-0.09,20,-42.395,BEND,1.03;0.62;0.51;0.49;0.55;0.77;1.69;5.99;1.22;0.76;0.59;0.55;0.63;0.87;1.83;5.84,tick=211416 goal=0 lap=0 last=0.0 best=0.0
22.94,84,33.8,0.43,-0.35,20,-57.66416666666666,BEND,1.01;0.56;0.42;0.39;0.42;0.55;1.04;6.00;1.70;0.94;0.73;0.67;0.72;0.94;1.69;6.00,tick=211442 goal=0 lap=0 last=0.0 best=0.0
23.20,85,18.1,0.42,-0.47,20,-54.254999999999995,BEND,1.79;0.60;0.40;0.32;0.33;0.39;0.58;1.61;3.95;1.34;0.89;0.76;0.72;0.86;1.27;3.21,tick=211469 goal=0 lap=0 last=0.0 best=0.0
23.47,86,7.0,0.40,-0.42,20,-47.90083333333334,BEND,6.00;0.89;0.47;0.34;0.32;0.31;0.42;0.75;6.00;2.11;1.10;0.81;0.73;0.80;0.99;1.71,tick=211495 goal=0 lap=0 last=0.0 best=0.0
23.74,87,0.0,0.39,-0.34,38,-30.983333333333334,FWD,2.46;2.95;0.72;0.44;0.35;0.34;0.41;0.57;1.29;5.76;1.44;0.90;0.72;0.69;0.80;1.11,tick=211522 goal=0 lap=0 last=0.0 best=0.0
24.00,88,344.6,0.41,-0.25,20,0.9491666666666667,BEND,1.39;6.00;1.25;0.63;0.47;0.41;0.45;0.56;0.98;6.00;1.87;0.94;0.68;0.61;0.65;0.83,tick=211548 goal=0 lap=0 last=0.0 best=0.0
24.27,89,336.5,0.44,0.01,20,39.98499999999999,BEND,1.01;3.44;2.01;0.85;0.60;0.53;0.53;0.65;1.04;4.22;2.05;0.87;0.60;0.53;0.53;0.64,tick=211575 goal=0 lap=0 last=0.0 best=0.0
24.53,90,341.8,0.00,0.33,20,57.02083333333332,BEND,0.91;4.79;1.94;0.95;0.70;0.61;0.67;0.83;1.44;6.00;1.32;0.62;0.45;0.43;0.44;0.54,tick=211602 goal=0 lap=0 last=0.0 best=0.0
24.80,91,353.5,0.39,0.43,20,55.18583333333331,BEND,1.21;5.98;1.41;0.89;0.72;0.68;0.81;1.14;2.70;2.74;0.69;0.45;0.34;0.34;0.39;0.53,tick=211628 goal=0 lap=0 last=0.0 best=0.0
25.06,92,2.4,0.37,0.41,20,49.542500000000004,BEND,4.88;2.13;1.08;0.80;0.73;0.76;0.99;1.75;6.00;0.91;0.46;0.35;0.30;0.34;0.42;0.71,tick=211655 goal=0 lap=0 last=0.0 best=0.0
25.33,93,15.8,0.38,0.38,38,41.312499999999986,FWD,4.66;1.35;0.88;0.73;0.72;0.85;1.25;3.29;2.04;0.60;0.38;0.32;0.33;0.37;0.51;1.29,tick=211681 goal=0 lap=0 last=0.0 best=0.0
25.60,94,25.7,0.36,0.27,38,24.593333333333334,FWD,1.96;0.98;0.73;0.67;0.72;0.88;1.57;6.00;1.10;0.54;0.41;0.37;0.37;0.46;0.82;5.31,tick=211708 goal=0 lap=0 last=0.0 best=0.0
25.86,95,36.4,0.41,0.26,20,-85,BEND,1.20;0.72;0.59;0.57;0.66;0.90;2.05;4.28;0.98;0.58;0.47;-1.00;0.50;0.72;1.49;6.00,tick=211734 goal=0 lap=0 last=0.0 best=0.0
26.13,96,37.9,0.42,-0.76,20,-24.222499999999997,BEND,1.03;0.59;0.49;0.44;0.52;0.71;1.50;5.97;1.28;0.75;0.59;0.57;0.63;0.84;1.70;6.00,tick=211761 goal=0 lap=0 last=0.0 best=0.0
26.39,97,15.9,0.41,-0.22,20,-34.51499999999999,BEND,2.33;0.75;0.46;0.42;0.40;0.46;0.68;1.85;3.68;1.20;0.77;0.65;0.64;0.72;1.06;2.61,tick=211788 goal=0 lap=0 last=0.0 best=0.0
26.66,98,9.8,0.39,-0.30,20,-32.234166666666674,BEND,6.00;0.84;0.51;0.40;0.36;0.42;0.54;1.10;5.99;1.53;0.88;0.69;0.66;0.70;0.95;1.84,tick=211814 goal=0 lap=0 last=0.0 best=0.0
26.92,99,4.2,0.39,-0.25,38,-27.67916666666666,FWD,5.81;1.25;0.58;0.42;0.38;0.40;0.49;0.80;4.63;2.21;1.01;0.73;0.64;0.68;0.82;1.32,tick=211841 goal=0 lap=0 last=0.0 best=0.0
27.19,100,354.5,0.41,-0.23,38,-13.84,FWD,2.60;2.35;0.76;0.47;0.42;0.41;0.50;0.73;1.97;3.53;1.12;0.75;0.62;0.60;0.70;1.01,tick=211867 goal=0 lap=0 last=0.0 best=0.0
27.46,101,349.6,0.44,-0.11,20,5.763333333333341,BEND,1.65;6.00;1.01;0.61;0.49;0.47;0.53;0.73;1.52;6.00;1.23;0.73;0.57;0.56;0.60;0.81,tick=211894 goal=0 lap=0 last=0.0 best=0.0
27.72,102,349.0,0.44,0.03,20,31.78999999999999,BEND,1.26;6.00;1.30;0.74;0.59;0.53;0.62;0.81;1.65;6.00;1.10;0.63;0.49;0.45;0.48;0.67,tick=211920 goal=0 lap=0 last=0.0 best=0.0
27.99,103,354.3,0.42,0.23,20,44.97999999999998,BEND,1.30;5.68;1.27;0.79;0.65;0.63;0.71;1.01;2.29;3.46;0.79;0.49;0.40;0.36;0.43;0.60,tick=211947 goal=0 lap=0 last=0.0 best=0.0
28.25,104,5.4,0.41,0.38,20,44.33333333333333,BEND,2.55;2.46;1.06;0.77;0.67;0.70;0.85;1.38;6.00;1.24;0.54;0.38;0.32;0.33;0.40;0.67,tick=211974 goal=0 lap=0 last=0.0 best=0.0
28.52,105,10.3,0.39,0.33,38,37.72083333333334,FWD,5.99;1.55;0.89;0.70;0.68;0.74;0.98;2.07;5.43;0.76;0.45;0.36;0.32;0.36;0.48;0.94,tick=212000 goal=0 lap=0 last=0.0 best=0.0
28.78,106,22.6,0.41,0.33,38,21.012500000000003,FWD,2.68;1.08;0.72;0.66;0.63;0.79;1.22;4.75;1.52;0.59;0.42;0.37;0.37;0.44;0.69;2.23,tick=212027 goal=0 lap=0 last=0.0 best=0.0
29.05,107,32.1,0.44,0.18,20,-85,BEND,1.53;0.82;0.61;0.56;0.60;0.79;1.45;5.99;1.16;0.60;0.46;0.42;0.45;0.59;-1.00;6.00,tick=212053 goal=0 lap=0 last=0.0 best=0.0
29.32,108,29.1,0.43,-0.78,20,-1.94833333333332,BEND,1.46;0.70;0.51;0.46;0.48;0.63;1.06;6.00;1.62;0.78;0.57;0.51;0.53;0.70;1.17;6.00,tick=212080 goal=0 lap=0 last=0.0 best=0.0
29.58,109,11.2,0.42,-0.05,38,-17.8875,FWD,5.99;0.99;0.57;0.46;0.44;0.48;0.64;1.35;5.99;1.30;0.73;0.57;0.55;0.62;0.81;1.65,tick=212106 goal=0 lap=0 last=0.0 best=0.0
29.85,110,13.8,0.42,-0.16,38,-17.88916666666666,FWD,6.00;1.03;0.58;0.45;0.41;0.45;0.60;1.16;6.00;1.39;0.77;0.61;0.58;0.61;0.81;1.54,tick=212133 goal=0 lap=0 last=0.0 best=0.0
30.11,111,6.6,0.47,-0.17,38,-13.114166666666662,FWD,5.98;1.32;0.64;0.47;0.40;0.43;0.54;0.97;6.00;1.76;0.85;0.62;0.56;0.59;0.74;1.25,tick=212159 goal=0 lap=0 last=0.0 best=0.0
30.38,112,359.3,0.50,-0.14,38,-0.824166666666672,FWD,3.73;1.79;0.74;0.53;0.47;0.46;0.56;0.86;3.41;2.16;0.88;0.63;0.53;0.53;0.66;1.02,tick=212186 goal=0 lap=0 last=0.0 best=0.0
30.64,113,354.1,0.52,-0.01,20,10.926666666666678,BEND,2.57;2.36;0.89;0.60;0.52;0.50;0.60;0.91;2.73;2.43;0.87;0.58;0.49;0.49;0.58;0.85,tick=212213 goal=0 lap=0 last=0.0 best=0.0
