5.06,18,203.8,-0.11,0.17,16,-80,BEND,0.89;0.59;0.48;0.46;0.49;0.60;0.83;1.29;1.86;2.41;1.32;1.41;1.79;3.41;4.97;1.67,tick=173503 goal=0 lap=0 last=0.0 best=0.0
5.32,19,204.3,-0.06,0.08,16,-80,BEND,0.85;0.58;0.49;0.47;0.51;0.63;0.86;1.39;1.92;2.48;1.28;1.41;1.89;4.06;4.12;1.52,tick=173529 goal=0 lap=0 last=0.0 best=0.0
5.58,20,211.3,0.01,0.00,16,-80,BEND,0.83;0.58;0.48;0.49;0.53;0.67;0.89;1.44;1.94;2.52;1.28;1.41;1.95;4.69;3.79;1.49,tick=173555 goal=0 lap=0 last=0.0 best=0.0
5.84,21,210.2,0.05,-0.07,16,-80,BEND,0.84;0.59;0.50;0.47;0.51;0.65;0.89;1.41;1.92;2.48;1.27;1.40;1.91;4.22;3.95;1.51,tick=173581 goal=0 lap=0 last=0.0 best=0.0
6.10,22,205.3,0.09,-0.15,16,-80,BEND,0.88;0.60;0.48;0.46;0.50;0.59;0.85;1.34;1.89;2.45;1.32;1.40;1.85;3.66;4.55;1.60,tick=173607 goal=0 lap=0 last=0.0 best=0.0
6.36,23,200.0,0.12,-0.17,16,-80,BEND,0.88;0.59;0.48;0.46;0.49;0.55;0.77;1.23;1.83;2.39;1.36;1.40;1.75;3.13;5.62;1.77,tick=173633 goal=0 lap=0 last=0.0 best=0.0
6.62,24,193.9,0.14,-0.21,16,-80,BEND,0.99;0.63;0.47;0.44;0.44;0.52;0.72;1.10;1.81;2.29;2.98;1.40;1.65;2.66;6.00;2.12,tick=173659 goal=0 lap=0 last=0.0 best=0.0
6.88,25,188.4,0.16,-0.24,16,-80,BEND,1.13;0.65;0.47;0.42;0.41;0.50;0.61;0.96;1.65;2.21;2.79;1.40;1.58;2.26;6.00;2.85,tick=173685 goal=0 lap=0 last=0.0 best=0.0
7.14,26,181.1,0.17,-0.29,16,-80,BEND,1.37;0.70;0.49;0.39;0.38;0.43;0.57;0.88;1.46;2.12;2.68;1.43;1.52;1.97;3.65;4.50,tick=173711 goal=0 lap=0 last=0.0 best=0.0
7.40,27,168.7,0.20,-0.31,16,-80,BEND,1.83;0.84;0.53;0.43;0.40;0.42;0.53;0.74;1.24;2.06;2.59;1.51;1.50;1.76;2.79;5.99,tick=173737 goal=0 lap=0 last=0.0 best=0.0
7.67,28,164.1,0.19,-0.32,32,-80,FWD,3.00;1.06;0.61;0.45;0.40;0.43;0.50;0.68;1.11;1.84;2.46;2.99;1.48;1.63;2.23;6.00,tick=173764 goal=0 lap=0 last=0.0 best=0.0
7.93,29,153.5,0.25,-0.41,32,-80,FWD,5.71;1.48;0.80;0.51;0.44;0.42;0.46;0.62;0.97;1.66;2.32;2.87;1.48;1.48;1.89;3.09,tick=173790 goal=0 lap=0 last=0.0 best=0.0
8.19,30,140.8,0.28,-0.45,50,-80,FAST,6.00;2.89;1.08;0.67;0.52;0.47;0.50;0.59;0.89;1.42;2.25;2.69;1.51;1.43;1.58;2.22,tick=173816 goal=0 lap=0 last=0.0 best=0.0
8.45,31,125.5,0.36,-0.57,32,-80,FWD,2.56;6.00;1.95;0.96;0.68;0.58;0.55;0.61;0.79;1.20;1.92;2.51;2.92;1.41;1.38;1.67,tick=173839 goal=0 lap=0 last=0.0 best=0.0
8.71,32,111.3,0.40,-0.65,32,61.604166666666686,FWD,1.58;2.64;5.99;1.89;1.06;0.81;0.71;0.74;0.81;1.08;1.64;2.30;2.72;1.41;1.25;1.26,tick=173868 goal=0 lap=0 last=0.0 best=0.0
8.97,33,101.5,0.42,0.55,32,80,FWD,1.22;1.75;6.00;3.39;1.56;1.09;0.93;0.90;0.97;1.20;1.67;2.23;2.64;1.34;1.09;1.05,tick=173894 goal=0 lap=0 last=0.0 best=0.0
9.23,34,116.5,0.43,0.70,16,73.88499999999996,BEND,1.32;2.59;4.42;2.04;1.33;1.10;1.06;1.13;1.39;1.85;2.35;2.67;1.23;0.93;0.86;0.96,tick=173920 goal=0 lap=0 last=0.0 best=0.0
9.49,35,136.3,0.43,0.66,32,65.25249999999998,FWD,2.07;5.10;2.30;1.49;1.23;1.17;1.26;1.55;2.02;2.56;2.82;1.08;0.81;0.76;0.81;1.09,tick=173946 goal=0 lap=0 last=0.0 best=0.0
9.75,36,151.7,0.41,0.55,32,53.66583333333331,FWD,6.00;-1.00;1.61;1.27;1.22;1.28;1.54;2.08;2.69;2.99;1.09;0.78;0.70;0.75;0.96;1.61,tick=173972 goal=0 lap=0 last=0.0 best=0.0
10.01,37,169.3,0.45,0.46,32,33.34500000000001,FWD,3.12;1.77;1.32;1.17;1.21;1.45;1.94;2.68;3.21;1.32;0.87;0.71;0.76;0.89;1.34;6.00,tick=173998 goal=0 lap=0 last=0.0 best=0.0
10.27,38,181.3,0.45,0.29,32,-7.5383333333333145,FWD,2.02;1.32;1.11;1.06;1.21;1.63;2.40;3.22;2.02;1.08;0.85;0.81;0.88;1.15;2.31;4.23,tick=174024 goal=0 lap=0 last=0.0 best=0.0
10.53,39,0.0,0.47,-0.09,32,-80,FWD,1.55;1.08;0.94;0.96;1.12;1.63;2.61;3.55;1.94;1.15;0.94;0.94;1.04;1.47;6.00;2.99,tick=174050 goal=0 lap=0 last=0.0 best=0.0
10.79,40,174.8,0.47,-0.75,32,-51.429166666666674,FWD,1.71;1.04;0.84;0.79;0.89;1.19;2.00;3.29;3.91;1.53;1.13;1.03;1.07;1.36;2.81;4.26,tick=174076 goal=0 lap=0 last=0.0 best=0.0
11.05,41,156.3,0.49,-0.51,32,-36.21249999999999,FWD,3.07;1.42;0.90;0.75;0.73;0.83;1.18;2.19;3.68;4.17;1.51;1.17;1.08;1.12;1.48;4.32,tick=174102 goal=0 lap=0 last=0.0 best=0.0
11.31,42,146.3,0.48,-0.32,32,-80,FWD,6.00;1.97;1.10;0.81;0.73;0.77;0.94;1.50;3.08;4.38;1.93;1.27;1.06;1.04;-1.00;1.91,tick=174128 goal=0 lap=0 last=0.0 best=0.0
11.57,43,127.7,0.49,-0.79,32,16.948333333333327,FWD,2.56;4.96;1.63;1.05;0.82;0.79;0.85;1.14;2.05;3.92;4.58;1.50;1.07;0.95;0.96;1.20,tick=174155 goal=0 lap=0 last=0.0 best=0.0
11.84,44,113.8,0.50,0.17,16,-67.18833333333335,BEND,1.20;5.12;2.94;1.49;1.07;0.93;0.92;1.07;1.57;3.11;4.64;1.86;1.08;0.84;-1.00;0.85,tick=174181 goal=0 lap=0 last=0.0 best=0.0
12.10,45,112.9,0.47,-0.62,16,80,BEND,0.88;2.45;4.15;1.74;1.27;1.08;1.05;1.21;1.68;3.19;4.75;1.72;0.89;0.66;0.61;0.64,tick=174207 goal=0 lap=0 last=0.0 best=0.0
12.57,46,116.6,0.37,-0.02,16,-70,REV,0.51;2.66;3.65;1.86;1.44;1.31;1.38;1.62;2.45;4.34;5.12;0.63;0.39;0.29;0.26;0.33,tick=174254 goal=0 lap=0 last=0.0 best=0.0
12.83,47,114.2,0.19,-0.22,16,-70,REV,0.32;1.03;4.60;2.06;1.55;1.40;1.42;1.64;2.39;4.27;5.25;-1.00;0.24;0.19;0.19;0.22,tick=174280 goal=0 lap=0 last=0.0 best=0.0
13.09,48,109.3,0.02,-0.04,16,-70,REV,-1.00;0.54;6.00;2.35;1.64;1.42;1.44;1.60;2.22;3.91;5.30;0.43;0.22;0.16;0.15;0.17,tick=174303 goal=0 lap=0 last=0.0 best=0.0
13.56,49,113.5,-0.15,-0.01,16,-70,REV,0.33;1.04;4.57;2.07;1.53;1.37;1.41;1.64;2.38;4.23;5.25;0.49;0.29;0.20;0.19;0.21,tick=174353 goal=0 lap=0 last=0.0 best=0.0
13.82,50,118.0,0.00,0.22,16,-70,REV,0.43;1.80;3.91;1.92;1.47;1.33;1.38;1.62;2.44;4.34;5.18;0.57;0.33;0.24;0.24;0.30,tick=174379 goal=0 lap=0 last=0.0 best=0.0
14.08,51,123.4,-0.13,0.21,16,-70,REV,0.63;6.00;2.88;1.70;1.39;1.30;1.39;1.70;2.82;4.65;1.82;0.57;0.35;0.31;0.30;0.38,tick=174405 goal=0 lap=0 last=0.0 best=0.0
14.34,52,132.8,-0.14,0.21,16,80,BEND,0.94;6.00;2.31;1.57;1.31;1.27;1.39;1.87;3.27;4.91;1.30;0.56;0.39;0.36;0.35;0.45,tick=174431 goal=0 lap=0 last=0.0 best=0.0
14.60,53,132.9,-0.10,-0.21,16,80,BEND,1.21;5.80;2.13;1.50;1.29;1.24;1.42;1.93;3.43;4.92;1.18;0.57;0.42;0.36;0.40;0.53,tick=174457 goal=0 lap=0 last=0.0 best=0.0
14.86,54,127.8,-0.04,-0.10,16,80,BEND,0.98;6.00;2.35;1.57;1.32;1.23;1.35;1.77;3.03;4.70;1.58;0.65;0.46;0.38;0.40;0.53,tick=174483 goal=0 lap=0 last=0.0 best=0.0
15.12,55,128.1,-0.01,0.03,16,80,BEND,0.93;6.00;2.42;1.58;1.31;1.24;1.32;1.74;2.92;4.61;1.74;0.69;0.48;0.40;0.42;0.50,tick=174509 goal=0 lap=0 last=0.0 best=0.0
15.38,56,126.0,0.03,0.08,16,80,BEND,0.96;6.00;2.39;1.56;1.31;1.23;1.34;1.77;3.04;4.67;1.63;0.68;0.46;0.39;0.40;0.52,tick=174535 goal=0 lap=0 last=0.0 best=0.0
15.64,57,130.3,0.08,0.14,16,80,BEND,1.10;6.00;2.21;1.52;1.29;1.27;1.38;1.86;3.30;4.83;1.34;0.61;0.41;0.37;0.41;0.52,tick=174563 goal=0 lap=0 last=0.0 best=0.0
15.91,58,137.4,0.11,0.16,16,80,BEND,1.49;4.69;2.00;1.47;1.28;1.28;1.46;2.09;3.72;5.05;1.03;0.54;0.39;0.35;0.38;0.54,tick=174588 goal=0 lap=0 last=0.0 best=0.0
16.17,59,141.8,0.14,0.24,16,80,BEND,4.18;3.40;1.81;1.42;1.30;1.32;1.59;2.40;4.26;5.07;0.75;0.44;0.35;0.34;0.40;0.60,tick=174614 goal=0 lap=0 last=0.0 best=0.0
16.43,60,149.4,0.17,0.27,16,80,BEND,6.00;2.57;1.61;1.33;1.28;1.38;1.75;2.98;4.80;1.59;0.58;0.38;0.31;0.33;0.43;0.78,tick=174640 goal=0 lap=0 last=0.0 best=0.0
16.69,61,158.7,0.17,0.26,32,80,FWD,5.36;2.05;1.47;1.28;1.28;1.45;2.03;3.71;5.20;0.94;0.47;0.34;0.33;0.35;0.49;1.27,tick=174666 goal=0 lap=0 last=0.0 best=0.0
16.95,62,161.1,0.20,0.36,32,80,FWD,3.10;1.69;1.33;1.23;1.29;1.59;2.47;4.57;2.81;0.65;0.41;0.33;0.35;0.40;0.69;5.98,tick=174692 goal=0 lap=0 last=0.0 best=0.0
17.21,63,175.6,0.26,0.43,32,80,FWD,2.00;1.38;1.18;1.19;1.36;1.85;3.45;5.32;1.15;0.53;0.39;0.38;0.40;0.55;1.37;6.00,tick=174718 goal=0 lap=0 last=0.0 best=0.0
17.47,64,187.7,0.30,0.51,32,-41.26750000000002,FWD,1.42;1.12;1.09;1.18;1.49;2.40;4.80;2.65;0.77;0.53;0.45;0.49;0.61;1.08;6.00;2.47,tick=174744 goal=0 lap=0 last=0.0 best=0.0
17.73,65,197.1,0.36,-0.26,16,-64.83333333333331,BEND,1.10;0.96;0.96;1.11;1.51;2.90;5.41;1.82;0.80;0.61;0.58;0.66;0.93;2.16;5.37;1.66,tick=174770 goal=0 lap=0 last=0.0 best=0.0
17.99,66,189.0,0.34,-0.44,16,-80,BEND,1.10;0.86;0.82;0.87;1.10;1.75;4.39;5.88;1.26;0.82;0.71;0.74;0.92;1.57;6.00;2.00,tick=174796 goal=0 lap=0 last=0.0 best=0.0
18.25,67,175.0,0.34,-0.52,16,-46.142500000000005,BEND,1.27;0.82;0.71;0.71;0.80;1.14;2.10;5.35;2.81;1.13;-1.00;0.79;0.89;1.20;2.67;5.32,tick=174822 goal=0 lap=0 last=0.0 best=0.0
18.51,68,155.5,0.34,-0.27,16,-42.94333333333332,BEND,2.03;0.92;0.67;0.63;0.65;0.81;1.30;3.22;5.99;1.75;1.03;0.86;0.88;1.05;1.65;6.00,tick=174848 goal=0 lap=0 last=0.0 best=0.0
18.77,69,147.3,0.29,-0.24,32,-42.10916666666667,FWD,4.22;1.07;0.70;0.59;0.60;0.69;1.01;1.99;5.68;2.77;1.18;0.93;0.86;0.98;1.37;3.09,tick=174874 goal=0 lap=0 last=0.0 best=0.0
19.03,70,143.0,0.33,-0.27,32,-38.5675,FWD,6.00;1.38;0.75;0.58;0.57;0.62;0.81;1.50;4.61;5.99;1.34;0.98;0.88;0.93;1.18;2.12,tick=174900 goal=0 lap=0 last=0.0 best=0.0
19.29,71,135.3,0.36,-0.29,32,-28.961666666666662,FWD,5.06;2.27;0.90;0.61;0.56;0.59;0.71;1.18;2.93;6.00;1.62;1.02;0.87;0.88;1.03;1.58,tick=174926 goal=0 lap=0 last=0.0 best=0.0
19.55,72,129.3,0.38,-0.21,32,-11.64833333333333,FWD,2.69;5.63;1.21;0.74;0.61;0.60;0.68;1.02;2.19;6.00;2.15;1.09;0.86;0.83;0.89;1.23,tick=174952 goal=0 lap=0 last=0.0 best=0.0
19.81,73,121.0,0.42,-0.12,32,15.353333333333328,FWD,1.92;5.99;1.64;0.88;0.68;0.65;0.72;0.99;1.99;5.74;2.72;1.06;0.79;0.73;0.78;1.02,tick=174978 goal=0 lap=0 last=0.0 best=0.0
20.07,74,120.5,0.42,0.14,16,38.510000000000005,BEND,1.67;6.00;1.83;1.02;0.80;0.74;0.80;1.09;2.19;5.99;1.86;0.94;0.69;0.63;0.70;0.90,tick=175005 goal=0 lap=0 last=0.0 best=0.0
20.34,75,126.8,0.41,0.31,16,43.40916666666667,BEND,2.01;5.98;1.61;1.01;0.83;0.81;0.93;1.37;3.05;5.99;1.22;0.74;0.61;0.56;0.67;0.90,tick=175031 goal=0 lap=0 last=0.0 best=0.0
20.60,76,138.7,0.41,0.37,32,40.474166666666655,FWD,4.80;2.91;1.33;0.95;0.83;0.87;1.08;1.94;5.36;2.09;0.82;0.60;0.53;0.55;0.65;1.07,tick=175057 goal=0 lap=0 last=0.0 best=0.0
20.86,77,144.4,0.40,0.32,32,32.87916666666666,FWD,6.00;1.88;1.10;0.89;0.82;0.94;1.30;2.92;5.99;1.20;0.69;0.55;0.52;0.57;0.78;1.59,tick=175083 goal=0 lap=0 last=0.0 best=0.0
21.12,78,154.0,0.42,0.28,32,18.171666666666653,FWD,3.66;1.39;0.95;0.81;0.84;0.98;1.55;4.37;5.99;0.96;0.65;0.56;0.56;0.65;1.01;3.07,tick=175109 goal=0 lap=0 last=0.0 best=0.0
21.38,79,160.4,0.45,0.18,32,-80,FWD,2.24;1.10;0.84;0.74;0.78;1.02;1.80;6.00;1.94;0.91;0.67;0.59;0.63;0.81;-1.00;6.00,tick=175135 goal=0 lap=0 last=0.0 best=0.0
21.64,80,162.3,0.45,-0.71,32,2.424999999999983,FWD,2.52;1.07;0.76;0.67;0.69;0.84;1.35;4.85;2.90;1.13;0.79;0.68;0.70;0.86;1.37;5.21,tick=175161 goal=0 lap=0 last=0.0 best=0.0
21.90,81,144.8,0.46,-0.00,32,-80,FWD,6.00;1.58;0.90;0.69;0.67;0.72;0.94;1.81;6.00;1.76;0.97;0.74;0.73;-1.00;1.05;1.93,tick=175187 goal=0 lap=0 last=0.0 best=0.0
22.16,82,138.2,0.47,-0.76,32,19.884999999999994,FWD,6.00;2.24;1.03;0.71;0.65;0.66;0.83;1.32;5.38;2.65;1.13;0.79;0.71;0.72;0.89;1.47,tick=175213 goal=0 lap=0 last=0.0 best=0.0
22.42,83,126.1,0.49,0.17,16,30.53666666666666,BEND,1.90;6.00;1.63;0.95;0.76;0.72;0.80;1.06;2.18;6.00;1.48;0.85;0.67;0.64;0.70;0.96,tick=175239 goal=0 lap=0 last=0.0 best=0.0
22.68,84,130.6,0.48,0.32,16,36.029166666666676,BEND,2.58;4.34;1.44;0.95;0.81;0.78;0.92;1.35;4.12;3.63;1.05;0.69;0.57;0.58;0.68;0.99,tick=175265 goal=0 lap=0 last=0.0 best=0.0
22.94,85,138.6,0.44,0.31,32,34.48666666666667,FWD,6.00;2.47;1.22;0.90;0.82;0.85;1.08;1.84;5.98;1.67;0.81;0.61;0.53;0.56;0.70;1.21,tick=175291 goal=0 lap=0 last=0.0 best=0.0
23.20,86,148.8,0.44,0.30,32,25.849166666666665,FWD,6.00;1.77;1.07;0.84;0.81;0.90;1.24;2.62;6.00;1.20;0.71;0.56;0.54;0.60;0.83;1.69,tick=175317 goal=0 lap=0 last=0.0 best=0.0
23.46,87,158.2,0.44,0.23,32,9.981666666666673,FWD,3.51;1.34;0.92;0.77;0.77;0.93;1.46;5.04;2.66;1.00;0.68;0.57;0.58;0.69;1.05;3.18,tick=175343 goal=0 lap=0 last=0.0 best=0.0
23.72,88,161.4,0.47,0.09,32,-13.420833333333347,FWD,-1.00;1.08;0.79;0.69;0.72;0.93;1.58;6.00;2.06;0.98;0.71;0.63;0.66;0.83;1.39;6.00,tick=175369 goal=0 lap=0 last=0.0 best=0.0
23.98,89,164.2,0.47,-0.12,16,-33.06750000000001,BEND,1.92;0.94;0.70;0.61;0.65;0.82;1.40;6.00;2.30;1.10;0.81;0.72;0.76;0.95;1.56;6.00,tick=175395 goal=0 lap=0 last=0.0 best=0.0
24.24,90,156.8,0.46,-0.27,16,-39.54833333333334,BEND,2.50;0.94;0.65;0.57;0.56;0.69;1.05;3.28;3.67;1.37;0.93;0.80;0.80;0.96;1.44;4.41,tick=175421 goal=0 lap=0 last=0.0 best=0.0
24.50,91,147.9,0.44,-0.31,32,-80,FWD,5.98;1.21;0.71;0.56;0.52;0.58;0.80;1.60;5.99;1.86;1.08;-1.00;0.81;0.87;1.21;2.44,tick=175445 goal=0 lap=0 last=0.0 best=0.0
24.77,92,134.8,0.41,-0.67,32,-9.253333333333323,FWD,4.31;2.48;0.93;0.63;0.56;0.54;0.64;0.98;2.98;3.91;1.40;0.95;0.81;0.81;0.97;1.46,tick=175474 goal=0 lap=0 last=0.0 best=0.0
25.03,93,118.3,0.43,-0.08,32,12.124999999999995,FWD,1.75;6.00;1.67;0.87;0.67;0.60;0.65;0.83;1.47;6.00;2.06;1.06;0.81;0.74;0.78;1.00,tick=175500 goal=0 lap=0 last=0.0 best=0.0
25.29,94,122.0,0.44,0.09,16,42.11833333333332,BEND,1.52;5.99;1.95;1.02;0.76;0.70;0.75;0.95;1.73;5.99;1.79;0.92;0.69;0.61;0.66;0.88,tick=175526 goal=0 lap=0 last=0.0 best=0.0
25.55,95,127.4,0.42,0.37,16,46.386666666666656,BEND,1.74;6.00;1.68;1.00;0.82;0.79;0.87;1.21;2.62;6.00;1.20;0.69;0.56;0.55;0.60;0.84,tick=175552 goal=0 lap=0 last=0.0 best=0.0
25.81,96,134.5,0.42,0.35,32,44.17333333333333,FWD,4.07;3.00;1.32;0.93;0.82;0.86;1.06;1.69;6.00;1.83;0.80;0.57;0.51;0.51;0.61;1.00,tick=175578 goal=0 lap=0 last=0.0 best=0.0
26.07,97,151.9,0.38,0.36,32,-80,FWD,6.00;1.86;1.09;0.88;0.82;0.95;1.28;2.65;6.00;1.11;0.64;-1.00;0.49;0.55;0.75;1.52,tick=175604 goal=0 lap=0 last=0.0 best=0.0
26.33,98,146.6,0.41,-0.73,32,57.21583333333332,FWD,6.00;1.72;1.04;0.82;0.78;0.90;1.26;2.73;6.00;1.12;0.68;0.54;0.50;0.58;0.80;1.75,tick=175630 goal=0 lap=0 last=0.0 best=0.0
26.59,99,137.9,0.43,0.48,32,35.40083333333333,FWD,5.58;2.66;1.27;0.91;0.81;0.84;1.07;1.78;6.00;1.68;0.80;0.56;0.50;0.53;0.66;1.08,tick=175656 goal=0 lap=0 last=0.0 best=0.0
26.85,100,152.8,0.44,0.29,32,28.15,FWD,5.62;1.57;1.01;0.85;0.81;0.94;1.32;3.25;3.79;1.03;0.65;0.53;0.52;0.58;0.85;2.02,tick=175682 goal=0 lap=0 last=0.0 best=0.0
27.11,101,158.0,0.45,0.26,32,1.4566666666666652,FWD,2.57;1.16;0.85;0.76;0.76;0.97;1.60;6.00;1.97;0.90;0.64;0.57;0.59;0.74;1.19;5.46,tick=175708 goal=0 lap=0 last=0.0 best=0.0
27.37,102,165.1,0.46,0.02,16,-25.655833333333312,BEND,1.75;0.96;0.73;0.65;0.73;0.94;1.72;6.00;1.76;0.93;0.71;0.65;0.70;0.92;1.63;6.00,tick=175734 goal=0 lap=0 last=0.0 best=0.0
27.63,103,160.9,0.46,-0.25,16,-40.80833333333332,BEND,1.73;0.85;0.64;0.57;0.62;0.77;1.30;6.00;2.31;1.13;0.83;0.75;0.79;0.99;1.67;6.00,tick=175760 goal=0 lap=0 last=0.0 best=0.0
27.89,104,152.7,0.43,-0.32,16,-43.64999999999999,BEND,2.72;0.94;0.62;0.52;0.52;0.62;0.90;2.52;4.48;1.47;0.96;0.82;0.80;0.95;1.41;3.77,tick=175786 goal=0 lap=0 last=0.0 best=0.0
28.15,105,143.4,0.41,-0.33,32,-35.56083333333333,FWD,6.00;1.24;0.69;0.54;0.51;0.54;0.70;1.30;6.00;2.14;1.16;0.86;0.82;0.88;1.15;2.13,tick=175812 goal=0 lap=0 last=0.0 best=0.0
28.41,106,133.0,0.41,-0.29,32,-25.77833333333333,FWD,4.79;2.18;0.89;0.59;0.51;0.51;0.63;0.96;3.18;3.56;1.35;0.94;0.80;0.82;0.98;1.50,tick=175839 goal=0 lap=0 last=0.0 best=0.0
28.68,107,129.8,0.43,-0.23,32,-4.802500000000007,FWD,2.51;5.60;1.19;0.72;0.58;0.54;0.64;0.87;1.92;6.00;1.59;0.96;0.78;0.76;0.84;1.19,tick=175865 goal=0 lap=0 last=0.0 best=0.0
28.94,108,122.3,0.45,-0.04,16,80,BEND,1.82;6.00;1.55;-1.00;0.67;0.62;0.67;0.90;1.76;6.00;1.69;0.94;0.71;0.67;0.73;0.98,tick=175891 goal=0 lap=0 last=0.0 best=0.0
29.20,109,126.8,0.43,0.71,16,11.765,BEND,2.25;5.24;1.39;0.88;0.72;0.73;0.82;1.19;2.76;4.65;1.20;0.76;0.60;0.60;0.68;0.95,tick=175917 goal=0 lap=0 last=0.0 best=0.0
29.46,110,140.7,0.39,0.08,32,22.255833333333335,FWD,6.00;-1.00;1.04;0.80;0.73;0.79;1.02;1.84;6.00;1.59;0.82;0.63;0.56;0.60;0.80;1.40,tick=175943 goal=0 lap=0 last=0.0 best=0.0
29.72,111,148.7,0.41,0.18,32,17.156666666666666,FWD,5.99;1.70;0.99;0.78;0.74;0.81;1.06;2.16;6.00;1.35;0.77;0.60;0.58;0.61;0.84;1.66,tick=175969 goal=0 lap=0 last=0.0 best=0.0
29.98,112,152.7,0.41,0.13,32,7.722500000000003,FWD,5.29;1.42;0.89;0.74;0.72;0.81;1.16;2.77;4.68;1.18;0.75;0.60;0.60;0.67;0.95;2.23,tick=175995 goal=0 lap=0 last=0.0 best=0.0
30.24,113,153.0,0.44,0.08,32,-6.016666666666659,FWD,3.51;1.20;0.82;0.68;0.68;0.81;1.19;3.35;3.41;1.14;0.75;0.65;0.63;0.74;1.10;3.00,tick=176021 goal=0 lap=0 last=0.0 best=0.0
30.50,114,153.6,0.45,-0.06,32,-14.866666666666655,FWD,3.11;1.11;0.75;0.64;0.62;0.75;1.14;3.27;3.47;1.21;0.81;0.66;0.68;0.79;1.19;3.38,tick=176047 goal=0 lap=0 last=0.0 best=0.0
