0.10,394019,0.000,0.000,359.9,5.7,-0.022,-0.078,0,70,REV,0.10,0.13,1.50
0.10,394019,0.000,0.000,359.9,5.7,-0.018,-0.078,0,70,REV,0.10,0.13,1.50
0.10,394019,0.000,0.000,359.9,5.7,-0.018,-0.078,0,70,REV,0.10,0.13,1.50
0.10,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.11,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
0.12,394024,-0.000,0.000,359.8,6.6,-0.018,-0.078,0,70,REV,0.12,0.14,1.48
