10.85,34,114.3,0.17,0.23,18,-100,FWD,0.76;2.75;2.60;1.11;0.76;0.66;0.69;0.85;1.32;5.02;1.54;0.64;0.44;0.39;0.38;0.47,tick=127865 goal=0 lap=0 last=0.0 best=0.0
11.17,35,113.2,0.19,-0.40,18,-100,FWD,0.63;2.31;2.82;1.17;0.82;0.73;0.72;0.92;1.44;5.35;1.34;0.55;0.39;0.34;0.33;0.42,tick=127897 goal=0 lap=0 last=0.0 best=0.0
11.49,36,97.9,0.21,-0.43,-45,-62.99999999999999,REV,0.36;0.63;5.99;2.12;1.13;0.85;0.80;0.86;1.11;2.07;6.00;0.67;0.35;0.29;0.26;0.29,tick=127929 goal=0 lap=0 last=0.0 best=0.0
11.81,37,85.8,0.09,-0.09,-45,-94.5,REV,0.18;0.26;0.72;4.95;1.63;1.07;0.92;0.90;1.06;1.56;4.26;0.90;0.28;0.19;0.15;0.14,tick=127961 goal=0 lap=0 last=0.0 best=0.0
12.13,38,86.2,-0.07,0.18,-45,-94.5,REV,0.14;0.24;0.59;5.61;1.72;1.12;0.92;0.92;1.07;1.55;4.00;0.89;0.28;0.16;0.14;0.14,tick=127993 goal=0 lap=0 last=0.0 best=0.0
12.45,39,94.8,-0.14,0.29,-45,100,REV,0.26;0.43;2.20;2.77;1.32;0.94;0.84;0.89;1.10;1.86;6.00;0.68;0.30;0.24;0.18;0.23,tick=128025 goal=0 lap=0 last=0.0 best=0.0
12.77,40,97.8,-0.17,-0.31,-45,-62.99999999999999,REV,0.39;0.63;6.00;2.20;1.14;0.85;0.77;0.85;1.07;1.90;5.99;0.80;0.39;0.32;0.27;0.29,tick=128057 goal=0 lap=0 last=0.0 best=0.0
13.09,41,97.1,-0.14,0.21,18,-100,FWD,0.44;0.70;2.95;2.50;1.13;0.80;0.70;0.72;0.91;1.46;5.99;1.28;0.56;0.40;0.36;0.38,tick=128089 goal=0 lap=0 last=0.0 best=0.0
13.41,42,0.0,-0.10,0.20,18,62.99999999999999,FWD,0.59;1.13;5.99;1.55;0.87;0.69;0.65;0.71;0.94;1.78;6.00;1.02;0.55;0.42;0.41;0.44,tick=128121 goal=0 lap=0 last=0.0 best=0.0
13.73,43,98.8,-0.00,0.01,18,62.99999999999999,FWD,0.65;1.39;6.00;1.34;0.80;0.64;0.62;0.69;0.94;2.00;5.93;0.97;0.56;0.46;0.42;0.49,tick=128153 goal=0 lap=0 last=0.0 best=0.0
14.06,44,103.4,0.05,0.08,18,62.99999999999999,FWD,0.67;1.42;5.99;1.32;0.81;0.64;0.62;0.69;0.94;2.07;5.32;0.94;0.57;0.46;0.42;0.48,tick=128185 goal=0 lap=0 last=0.0 best=0.0
14.38,45,106.6,0.09,0.06,18,62.99999999999999,FWD,0.67;1.60;4.53;1.27;0.81;0.66;0.65;0.75;1.06;2.62;3.02;0.81;0.51;0.42;0.41;0.45,tick=128217 goal=0 lap=0 last=0.0 best=0.0
14.70,46,110.6,0.15,0.20,18,-100,FWD,0.69;2.19;2.96;1.19;0.81;0.68;0.71;0.85;1.29;4.27;1.64;0.62;0.44;0.39;0.38;0.45,tick=128249 goal=0 lap=0 last=0.0 best=0.0
15.02,47,110.0,0.17,-0.36,18,62.99999999999999,FWD,0.59;1.84;3.25;1.26;0.87;0.75;0.73;0.92;1.37;4.47;1.45;0.54;0.36;0.33;0.30;0.40,tick=128281 goal=0 lap=0 last=0.0 best=0.0
15.34,48,108.8,0.20,0.24,-45,-62.99999999999999,REV,0.41;0.98;5.71;1.58;0.99;0.83;0.81;0.91;1.34;3.19;1.89;0.48;0.31;0.26;0.24;0.28,tick=128313 goal=0 lap=0 last=0.0 best=0.0
15.66,49,108.5,0.08,-0.12,-45,-62.99999999999999,REV,0.32;0.89;4.60;1.58;1.04;0.86;0.86;1.03;1.54;4.21;1.02;0.35;0.23;0.19;0.18;0.21,tick=128346 goal=0 lap=0 last=0.0 best=0.0
15.98,50,107.1,-0.08,0.12,-45,31.499999999999996,REV,0.31;0.84;4.89;1.60;1.04;0.91;0.88;1.03;1.50;4.05;1.07;0.35;0.23;0.18;0.17;-1.00,tick=128378 goal=0 lap=0 last=0.0 best=0.0
16.30,51,110.0,-0.15,-0.06,-45,-62.99999999999999,REV,0.41;1.17;4.02;1.46;0.98;0.84;0.82;0.98;1.49;4.40;1.19;0.43;0.28;0.25;0.25;0.28,tick=128410 goal=0 lap=0 last=0.0 best=0.0
16.62,52,110.2,-0.15,0.14,-45,-62.99999999999999,REV,0.52;1.59;3.48;1.31;0.91;0.77;0.77;0.93;1.44;4.53;1.30;0.51;0.34;0.29;0.30;0.34,tick=128442 goal=0 lap=0 last=0.0 best=0.0
16.94,53,117.3,-0.15,0.16,18,31.499999999999996,FWD,0.76;5.59;2.14;1.07;0.79;0.75;0.77;0.96;1.68;5.99;1.00;0.49;0.37;0.32;0.34;0.44,tick=128474 goal=0 lap=0 last=0.0 best=0.0
17.26,54,121.1,-0.09,-0.07,18,31.499999999999996,FWD,0.94;6.00;1.78;0.97;0.75;0.68;0.74;0.97;1.83;5.99;0.97;0.51;0.39;0.36;0.39;0.51,tick=128506 goal=0 lap=0 last=0.0 best=0.0
17.58,55,116.5,-0.03,-0.01,18,31.499999999999996,FWD,0.93;6.00;1.89;0.98;0.73;0.68;0.70;0.92;1.63;6.00;1.08;0.55;0.40;0.38;0.39;0.52,tick=128538 goal=0 lap=0 last=0.0 best=0.0
17.90,56,118.5,0.04,0.03,18,31.499999999999996,FWD,0.91;6.00;1.86;0.97;0.73;0.70;0.73;0.93;1.67;6.00;1.06;0.55;0.42;0.37;0.43;0.53,tick=128570 goal=0 lap=0 last=0.0 best=0.0
18.22,57,119.3,0.11,0.05,18,31.499999999999996,FWD,0.94;5.99;1.79;0.97;0.74;0.69;0.74;0.98;1.80;5.99;0.94;0.51;0.38;0.35;0.38;0.51,
18.54,58,124.4,0.15,0.07,18,31.499999999999996,FWD,0.97;6.00;1.69;0.97;0.75;0.72;0.79;1.06;2.12;6.00;0.83;0.45;0.37;0.33;0.38;0.48,tick=128634 goal=0 lap=0 last=0.0 best=0.0
18.86,59,126.5,0.15,0.12,18,31.499999999999996,FWD,1.05;6.00;1.56;0.95;0.77;0.75;0.85;1.20;2.64;3.06;0.65;0.40;0.32;0.33;0.34;0.48,tick=128666 goal=0 lap=0 last=0.0 best=0.0
19.18,60,132.0,0.20,0.12,18,31.499999999999996,FWD,1.24;4.40;1.43;0.93;0.79;0.80;0.92;1.36;3.61;1.65;0.53;0.32;0.29;0.30;0.33;0.48,tick=128698 goal=0 lap=0 last=0.0 best=0.0
19.50,61,137.1,0.20,0.14,18,31.499999999999996,FWD,1.74;3.12;1.33;0.94;0.82;0.81;0.99;1.57;5.86;1.04;0.41;0.30;0.26;0.26;0.32;0.49,tick=128730 goal=0 lap=0 last=0.0 best=0.0
19.82,62,141.0,0.23,0.13,18,33.84,FWD,4.10;2.39;1.21;0.90;0.81;0.85;1.08;1.90;6.00;0.70;0.36;0.27;0.24;0.25;0.32;0.55,tick=128762 goal=0 lap=0 last=0.0 best=0.0
20.15,63,145.3,0.23,0.12,18,34.02,FWD,5.99;1.90;1.08;0.86;0.81;0.88;1.19;2.37;5.99;0.57;-1.00;0.25;0.24;0.25;0.35;0.67,tick=128794 goal=0 lap=0 last=0.0 best=0.0
20.47,64,153.9,0.26,0.14,28,32.1,FWD,5.28;1.54;0.97;0.82;0.79;0.93;1.35;3.31;1.76;0.49;0.31;0.26;0.26;0.29;0.42;1.03,tick=128826 goal=0 lap=0 last=0.0 best=0.0
20.79,65,159.0,0.28,0.17,38,29.220000000000002,FWD,2.93;1.25;0.87;0.77;0.79;0.97;1.50;5.76;1.14;0.47;0.33;0.29;0.31;0.35;0.54;2.03,tick=128858 goal=0 lap=0 last=0.0 best=0.0
21.11,66,163.8,0.33,0.20,28,-31.499999999999996,FWD,1.88;0.99;0.75;0.69;0.74;0.97;1.74;5.98;0.94;0.49;0.38;0.35;0.37;0.49;0.84;6.00,tick=128890 goal=0 lap=0 last=0.0 best=0.0
21.43,67,167.0,0.38,0.00,28,-31.499999999999996,FWD,1.64;0.86;0.65;0.62;-1.00;0.84;1.51;5.99;1.21;0.62;0.47;0.45;0.45;0.59;1.07;6.00,tick=128922 goal=0 lap=0 last=0.0 best=0.0
21.75,68,159.0,0.39,-0.30,28,-30.119999999999994,FWD,2.37;0.91;0.63;0.54;0.55;0.65;1.01;3.21;2.33;0.86;0.60;0.50;0.53;0.63;0.93;2.88,tick=128955 goal=0 lap=0 last=0.0 best=0.0
22.07,69,147.5,0.39,-0.26,28,-1.5600000000000014,FWD,6.00;1.11;0.65;0.52;0.51;0.55;0.76;1.58;6.00;1.23;-1.00;0.57;0.54;0.60;0.81;1.67,tick=128987 goal=0 lap=0 last=0.0 best=0.0
22.39,70,146.5,0.41,-0.03,38,-5.039999999999997,FWD,5.99;1.32;0.71;0.54;0.48;0.51;0.69;1.25;5.99;1.48;0.78;0.58;0.57;0.60;0.73;1.34,tick=129019 goal=0 lap=0 last=0.0 best=0.0
22.71,71,144.1,0.45,-0.03,38,-2.6400000000000023,FWD,6.00;1.40;0.72;0.56;0.49;0.52;0.70;1.22;5.99;1.52;0.76;0.59;0.54;0.57;0.72;1.30,tick=129051 goal=0 lap=0 last=0.0 best=0.0
23.03,72,141.5,0.47,-0.05,38,-0.9600000000000009,FWD,6.00;1.49;0.78;0.56;0.51;0.56;0.70;1.19;6.00;1.55;0.76;0.59;0.53;0.55;0.69;1.21,tick=129083 goal=0 lap=0 last=0.0 best=0.0
23.35,73,138.1,0.50,0.00,28,3.240000000000003,FWD,6.00;1.57;0.79;0.56;0.53;0.55;0.72;1.23;6.00;1.53;0.75;0.55;0.48;0.52;0.66;1.13,tick=129115 goal=0 lap=0 last=0.0 best=0.0
23.67,74,137.8,0.50,0.06,28,3.9000000000000035,FWD,6.00;1.58;0.80;0.59;0.54;0.57;0.74;1.29;6.00;1.43;0.71;0.53;0.47;0.50;0.65;1.11,tick=129147 goal=0 lap=0 last=0.0 best=0.0
