0.26 0.04 349.2 | 0.66,-0.04 0.58,-0.17 0.39,-0.15 0.30,-0.17 0.22,-0.19 0.15,-0.13 0.09,-0.08 -0.09,-0.04 -0.38,0.16 -0.73,0.69 -0.13,0.62 0.05,1.06 0.33,0.40 0.74,0.76 1.09,0.60 0.71,0.13
0.32 0.04 4.7 | 0.67,0.07 0.63,-0.06 0.46,-0.08 0.40,-0.13 0.33,-0.17 0.25,-0.16 0.15,-0.16 -0.07,-0.16 -0.85,-0.06 -0.52,0.31 -0.53,0.76 0.14,0.38 0.24,0.90 0.59,0.89 0.62,0.40 0.64,0.21
0.28 0.04 356.0 | 0.68,0.02 0.60,-0.12 0.40,-0.10 0.34,-0.15 0.26,-0.17 0.18,-0.14 0.10,-0.11 -0.10,-0.08 -0.87,0.12 -0.63,0.49 -0.54,0.98 -0.04,0.98 0.32,0.67 0.65,0.80 1.11,0.77 0.62,0.16
0.34 0.03 344.0 | 0.67,-0.07 0.59,-0.18 0.49,-0.24 0.36,-0.14 0.29,-0.16 0.20,-0.15 0.14,-0.09 0.07,-0.01 -0.30,0.21 -0.63,0.80 -0.50,1.54 0.22,1.06 0.50,0.59 0.86,0.68 1.18,0.49 0.68,0.06
0.27 0.06 331.4 | 0.61,-0.12 0.53,-0.26 0.37,-0.30 0.25,-0.14 0.18,-0.11 0.11,-0.07 0.09,0.01 0.07,0.08 -0.07,0.25 -0.46,0.97 -0.07,1.21 0.29,0.21 0.75,0.95 0.76,0.45 1.09,0.30 1.31,-0.05
0.33 0.05 350.4 | 0.70,-0.01 0.60,-0.12 0.44,-0.11 0.37,-0.12 0.29,-0.15 0.22,-0.12 0.15,-0.08 0.04,-0.02 -0.63,0.21 -0.71,0.70 -0.53,1.26 0.10,1.06 0.43,0.67 0.77,0.76 1.14,0.63 0.68,0.13
0.26 0.08 338.1 | 0.65,-0.08 0.53,-0.18 0.36,-0.14 0.27,-0.12 0.19,-0.10 0.14,-0.05 0.09,0.01 0.04,0.08 -0.11,0.23 -0.55,0.87 -0.08,0.88 0.25,1.27 0.61,0.93 0.87,0.70 1.13,0.45 0.80,0.09
0.32 0.08 358.7 | 0.71,0.07 0.63,-0.06 0.45,-0.05 0.39,-0.09 0.32,-0.13 0.24,-0.11 0.15,-0.09 -0.07,-0.07 -0.86,0.11 -0.52,0.45 -0.53,0.98 -0.03,0.99 0.34,0.92 0.68,0.88 0.94,0.67 0.65,0.21
0.33 0.08 5.1 | 0.66,0.11 0.63,-0.01 0.46,-0.03 0.42,-0.09 0.35,-0.12 0.27,-0.11 0.17,-0.11 -0.05,-0.12 -0.84,-0.02 -0.51,0.34 -0.54,0.81 0.15,0.41 0.25,0.94 0.60,0.94 0.63,0.44 0.64,0.24
0.28 0.10 338.5 | 0.66,-0.05 0.55,-0.16 0.37,-0.10 0.29,-0.08 0.21,-0.09 0.16,-0.03 0.12,0.03 0.08,0.09 -0.08,0.24 -0.53,0.89 -0.07,0.90 0.26,1.32 0.63,0.99 0.89,0.73 1.13,0.46 0.81,0.11
0.30 0.09 345.5 | 0.67,-0.00 0.58,-0.12 0.40,-0.08 0.32,-0.07 0.25,-0.10 0.18,-0.07 0.14,-0.00 0.07,0.06 -0.12,0.20 -0.65,0.81 -0.14,0.83 0.15,1.17 0.46,0.70 0.84,0.80 1.13,0.58 0.72,0.15
0.34 0.09 356.0 | 0.70,0.06 0.63,-0.05 0.46,-0.05 0.40,-0.07 0.33,-0.10 0.25,-0.10 0.16,-0.07 -0.07,-0.05 -0.84,0.17 -0.52,0.52 -0.50,1.06 0.03,1.04 0.40,0.94 0.74,0.88 0.72,0.42 0.67,0.20
0.29 0.09 354.6 | 0.68,0.06 0.61,-0.07 0.42,-0.06 0.34,-0.08 0.27,-0.12 0.20,-0.07 0.13,-0.04 -0.09,-0.02 -0.74,0.19 -0.78,0.66 -0.57,1.14 -0.01,1.08 0.35,0.72 0.68,0.82 1.08,0.75 0.64,0.20
0.29 0.09 355.9 | 0.69,0.06 0.59,-0.06 0.42,-0.05 0.35,-0.08 0.28,-0.11 0.21,-0.08 0.14,-0.04 -0.06,-0.03 -0.71,0.17 0.20,0.14 -0.62,1.15 -0.03,1.05 0.34,0.72 0.67,0.84 1.07,0.76 0.64,0.21
0.32 0.10 7.0 | 0.68,0.14 0.63,0.01 0.46,-0.01 0.41,-0.06 0.35,-0.12 0.26,-0.10 0.18,-0.08 -0.05,-0.11 -0.84,-0.05 -0.55,0.34 -0.65,0.85 -0.13,0.89 0.21,0.96 0.56,0.97 0.63,0.49 0.64,0.28
0.27 0.11 337.4 | 0.64,-0.04 0.52,-0.14 0.35,-0.08 0.27,-0.08 0.19,-0.08 0.13,-0.03 0.12,0.05 0.05,0.11 -0.11,0.27 -0.52,0.91 -0.06,0.91 0.27,1.28 0.91,0.74 1.12,0.46 0.78,0.11
0.27 0.11 344.3 | 0.66,0.00 0.57,-0.13 0.37,-0.07 0.29,-0.07 0.22,-0.08 0.15,-0.05 0.12,0.02 0.06,0.08 -0.10,0.21 -0.60,0.80 -0.15,0.86 0.13,1.29 0.53,1.01 0.82,0.80 1.09,0.57 0.78,0.17
0.34 0.11 4.1 | 0.67,0.14 0.64,0.02 0.46,0.01 0.42,-0.04 0.35,-0.07 0.28,-0.07 0.18,-0.07 -0.05,-0.08 -0.82,0.03 -0.53,0.40 -0.59,0.92 0.04,0.71 0.28,0.99 0.63,0.99 0.65,0.47 0.66,0.28
0.27 0.13 354.9 | 0.69,0.09 0.61,-0.05 0.40,-0.03 0.33,-0.06 0.25,-0.07 0.19,-0.03 0.12,-0.00 -0.08,0.02 -0.73,0.21 -0.77,0.67 -0.63,1.20 -0.03,1.08 0.32,0.74 0.66,0.87 1.07,0.79 0.65,0.25
0.28 0.13 356.9 | 0.67,0.10 0.49,0.02 0.41,-0.02 0.34,-0.07 0.27,-0.07 0.21,-0.02 0.12,-0.02 -0.09,-0.01 -0.86,0.19 -0.53,0.51 -0.55,1.04 -0.05,1.05 0.32,0.98 0.66,0.93 0.68,0.49 0.63,0.25
0.13 0.11 356.3 | 0.65,0.08 0.43,-0.04 0.31,-0.09 0.21,-0.11 0.12,-0.06 0.05,-0.05 -0.10,-0.09 -0.32,-0.04 -0.89,0.18 -0.56,0.45 -0.62,0.97 -0.17,1.00 0.16,0.57 0.51,0.87 1.06,0.93 0.57,0.26
0.09 0.12 352.7 | 0.64,0.05 0.52,-0.13 0.28,-0.13 0.15,-0.11 0.06,-0.07 0.01,-0.02 -0.14,-0.06 -0.18,0.04 -0.87,0.24 -0.84,0.64 -0.28,0.59 -0.16,1.04 0.19,0.93 0.53,0.89 0.90,0.75 0.69,0.28
0.15 0.13 10.3 | 0.61,0.21 0.42,0.07 0.36,-0.02 0.26,-0.05 0.18,-0.04 0.11,-0.06 -0.03,-0.13 -0.44,-0.25 -0.91,-0.06 -0.59,0.29 -0.72,0.73 -0.33,0.87 0.34,1.04 0.69,0.91 0.55,0.39
-0.04 0.15 354.7 | 0.62,0.09 0.36,-0.06 0.18,-0.11 0.02,-0.04 -0.06,-0.04 -0.15,-0.06 -0.20,0.02 -0.41,0.04 -0.94,0.24 -0.88,0.60 -0.42,0.61 -0.31,1.02 0.04,1.00 0.19,0.59 0.78,0.83 0.65,0.37
0.02 0.12 329.4 | 0.58,-0.22 0.38,-0.36 0.14,-0.38 -0.03,-0.22 -0.10,-0.08 -0.14,0.01 -0.24,0.06 -0.23,0.15 -0.37,0.35 -0.56,0.89 -0.23,1.08 0.09,0.65 0.48,0.91 0.65,0.60 0.38,0.21 0.05,0.12
0.05 0.14 273.4 | 0.08,-0.40 -0.24,-0.70 -0.81,-0.83 -0.42,-0.09 -0.48,0.11 -0.27,0.25 -0.16,0.33 -0.03,0.32 0.04,0.32 0.12,0.34 0.23,0.34 0.49,0.35 1.02,0.20 0.74,-0.10 0.89,-0.60 0.46,-0.71
0.03 0.07 255.0 | -0.19,-0.76 -0.23,-0.27 -1.28,-0.10 -0.47,0.21 -0.40,0.41 -0.15,0.40 -0.01,0.39 0.10,0.31 0.16,0.24 0.30,0.22 0.32,0.11 0.82,-0.14 0.84,-0.55 0.38,-0.53 0.17,-0.97
-0.01 0.02 234.1 | -0.54,-0.72 -0.68,-0.40 -0.41,-0.05 -0.83,0.22 -1.08,0.80 -0.28,0.47 -0.10,0.60 0.09,0.42 0.21,0.32 0.23,0.16 0.27,0.06 0.31,-0.06 0.37,-0.25 0.52,-0.84 0.15,-0.96 -0.12,-0.46
-0.05 -0.02 216.3 | -1.04,-0.74 -0.86,-0.21 -0.80,0.10 -0.41,0.20 -0.53,0.63 -0.38,1.29 0.03,0.53 0.28,0.53 0.32,0.26 0.35,0.08 0.23,-0.06 0.24,-0.20 0.13,-0.27 0.06,-0.50 -0.19,-0.92 -0.55,-0.83
-0.11 -0.03 193.6 | -0.80,-0.20 -1.18,0.14 -0.79,0.38 -0.54,0.55 -0.25,0.51 -0.02,0.56 0.67,1.25 0.37,0.32 0.52,0.12 0.36,-0.11 0.21,-0.23 0.07,-0.28 -0.04,-0.36 -0.18,-0.46 -0.48,-0.63 -0.82,-0.55
-0.18 -0.04 183.6 | -1.05,-0.09 -0.66,0.13 -0.86,0.57 -0.51,0.63 -0.22,0.65 -0.04,0.37 0.03,0.20 1.45,0.77 0.50,0.01 0.48,-0.26 0.19,-0.37 -0.03,-0.35 -0.28,-0.33 -0.48,-0.38 -0.89,-0.38
-0.24 -0.03 178.1 | -1.05,-0.01 -0.68,0.43 -0.51,0.66 -0.22,0.70 0.06,0.64 0.05,0.24 1.39,0.58 0.45,-0.06 0.46,-0.35 0.11,-0.41 -0.12,-0.36 -0.26,-0.36 -0.39,-0.35 -0.55,-0.32 -0.92,-0.29
-0.31 -0.03 177.0 | -1.06,0.01 -0.73,0.17 -0.51,0.19 -0.55,0.67 -0.27,0.70 0.01,0.63 0.02,0.27 1.32,0.55 0.45,-0.07 0.43,-0.38 0.04,-0.41 -0.18,-0.38 -0.32,-0.30 -0.46,-0.35 -0.62,-0.31 -0.96,-0.26
-0.37 -0.03 182.8 | -1.08,-0.07 -0.75,0.10 -0.62,0.19 -0.68,0.63 -0.40,0.69 -0.12,0.65 -0.04,0.32 1.29,0.75 0.47,0.01 0.28,-0.27 -0.04,-0.33 -0.20,-0.39 -0.35,-0.32 -0.48,-0.35 -0.70,-0.40 -1.04,-0.35
-0.43 -0.03 176.5 | -1.10,0.01 -0.95,0.22 -0.66,0.23 -0.51,0.20 -0.39,0.67 -0.11,0.63 -0.04,0.31 1.30,0.56 0.43,-0.08 0.22,-0.35 -0.13,-0.37 -0.32,-0.34 -0.45,-0.37 -0.58,-0.34 -0.80,-0.36 -1.11,-0.26
-0.49 -0.03 178.1 | -1.10,-0.01 -1.01,0.21 -0.69,0.18 -0.59,0.21 -0.47,0.67 -0.19,0.65 0.04,0.47 -0.01,0.15 0.39,-0.06 0.24,-0.36 -0.18,-0.37 -0.39,-0.31 -0.51,-0.36 -0.63,-0.32 -0.84,-0.35 -1.12,-0.26
-0.56 -0.03 177.8 | -1.11,-0.00 -1.07,0.21 -0.74,0.17 -0.65,0.24 -0.55,0.19 -0.23,0.68 0.01,0.49 -0.03,0.17 0.38,-0.06 0.19,-0.37 -0.23,-0.38 -0.44,-0.33 -0.57,-0.33 -0.69,-0.31 -0.90,-0.34 -1.12,-0.23
-0.62 -0.02 177.3 | -1.13,0.00 -1.09,0.20 -0.79,0.16 -0.71,0.23 -0.61,0.21 -0.29,0.69 -0.03,0.52 -0.03,0.19 0.33,-0.07 0.13,-0.37 -0.28,-0.40 -0.50,-0.36 -0.63,-0.31 -0.77,-0.34 -0.94,-0.31 -1.12,-0.20
-0.68 -0.02 179.3 | -1.15,-0.02 -1.12,0.17 -0.84,0.15 -0.77,0.20 -0.68,0.24 -0.58,0.20 -0.04,0.60 -0.05,0.23 0.33,-0.03 0.11,-0.36 -0.36,-0.35 -0.54,-0.36 -0.68,-0.32 -0.82,-0.36 -0.97,-0.31 -1.14,-0.21
-0.74 -0.02 178.3 | -1.16,-0.01 -1.14,0.16 -0.98,0.24 -0.81,0.16 -0.73,0.24 -0.64,0.20 -0.05,0.63 -0.03,0.25 0.32,-0.05 0.08,-0.39 -0.46,-0.32 -0.62,-0.33 -0.75,-0.32 -0.88,-0.33 -1.02,-0.28 -1.15,-0.18
-0.80 -0.02 176.0 | -1.17,0.01 -1.15,0.16 -1.03,0.24 -0.87,0.17 -0.79,0.19 -0.68,0.23 -0.57,0.19 -0.08,0.23 0.33,-0.09 0.05,-0.44 -0.51,-0.35 -0.70,-0.33 -0.83,-0.33 -0.96,-0.33 -1.08,-0.25 -1.15,-0.13
-0.86 -0.01 175.4 | -1.19,0.02 -1.17,0.15 -1.05,0.22 -0.94,0.24 -0.84,0.14 -0.73,0.23 -0.63,0.18 -0.10,0.23 0.29,-0.10 0.01,-0.45 -0.57,-0.35 -0.76,-0.32 -0.88,-0.35 -1.00,-0.30 -1.13,-0.25 -1.18,-0.11
-0.92 -0.01 174.9 | -1.19,0.02 -1.18,0.13 -1.12,0.24 -1.01,0.27 -0.90,0.17 -0.82,0.18 -0.67,0.20 -0.11,0.25 0.29,-0.11 -0.01,-0.48 -0.61,-0.38 -0.82,-0.32 -0.95,-0.34 -1.06,-0.28 -1.17,-0.22 -1.17,-0.08
-0.75 -0.05 156.0 | -1.13,0.12 -1.05,0.26 -0.90,0.35 -0.74,0.29 -0.67,0.12 -0.57,0.12 -0.53,0.03 0.16,-0.07 -0.07,-0.35 -0.01,-0.83 -0.42,-0.91 -0.76,-0.47 -0.88,-0.36 -0.98,-0.27 -1.11,-0.19 -1.14,-0.04
-0.80 -0.04 167.6 | -1.16,0.04 -1.12,0.18 -0.99,0.25 -0.84,0.18 -0.76,0.14 -0.65,0.17 -0.57,0.11 -0.06,0.09 0.36,-0.29 0.16,-0.71 -0.52,-0.48 -0.74,-0.38 -0.87,-0.34 -1.00,-0.33 -1.10,-0.23 -1.24,-0.12
-0.83 -0.05 191.2 | -1.21,-0.12 -1.21,0.03 -1.08,0.12 -0.92,0.09 -0.88,0.18 -0.78,0.23 -0.31,0.73 1.05,1.21 0.35,0.19 -0.20,-0.17 -0.51,-0.26 -0.65,-0.32 -0.76,-0.39 -0.90,-0.38 -1.07,-0.40 -1.11,-0.23
-0.89 -0.07 199.2 | -1.20,-0.17 -1.18,-0.05 -1.11,0.04 -0.99,0.05 -0.98,0.18 -0.87,0.23 -0.53,0.67 0.01,0.73 0.01,0.25 -0.41,-0.09 -0.59,-0.21 -0.65,-0.34 -0.78,-0.38 -0.91,-0.46 -1.02,-0.33 -1.12,-0.27
-0.71 -0.05 178.8 | -1.15,-0.04 -1.12,0.13 -0.98,0.23 -0.79,0.16 -0.71,0.21 -0.61,0.18 -0.06,0.57 -0.05,0.21 0.35,-0.07 0.08,-0.39 -0.44,-0.33 -0.59,-0.35 -0.72,-0.33 -0.86,-0.38 -0.99,-0.32 -1.15,-0.22
-0.76 -0.06 195.0 | -1.16,-0.17 -1.12,-0.01 -0.93,0.04 -0.90,0.12 -0.83,0.19 -0.65,0.80 -0.39,0.57 0.14,0.63 0.19,0.20 -0.35,-0.11 -0.44,-0.24 -0.58,-0.29 -0.67,-0.39 -0.81,-0.42 -0.99,-0.46 -1.05,-0.29
-0.79 -0.07 209.3 | -1.16,-0.28 -1.11,-0.11 -0.95,-0.03 -0.99,0.09 -0.92,0.17 -0.89,0.84 -0.18,2.09 -0.06,0.85 -0.23,0.24 -0.39,-0.03 -0.49,-0.16 -0.52,-0.29 -0.61,-0.39 -0.73,-0.52 -0.89,-0.44 -1.04,-0.40
-0.74 -0.07 184.3 | -1.17,-0.10 -1.16,0.07 -0.97,0.13 -0.83,0.12 -0.75,0.18 -0.66,0.16 -0.16,0.60 0.57,0.59 0.41,0.02 -0.08,-0.28 -0.44,-0.32 -0.60,-0.34 -0.71,-0.38 -0.86,-0.43 -1.00,-0.37 -1.09,-0.25
-0.74 -0.07 184.0 | -1.17,-0.10 -1.14,0.06 -0.94,0.10 -0.84,0.12 -0.76,0.21 -0.66,0.17 -0.16,0.60 1.27,0.93 0.42,0.01 -0.14,-0.27 -0.44,-0.33 -0.72,-0.39 -0.86,-0.43 -1.02,-0.39 -1.11,-0.25
-0.80 -0.09 202.9 | -1.16,-0.24 -1.13,-0.10 -0.96,-0.03 -0.94,0.05 -0.90,0.15 -0.81,0.85 -0.51,0.63 -0.03,0.69 0.08,0.28 -0.37,-0.09 -0.48,-0.22 -0.57,-0.32 -0.66,-0.43 -0.80,-0.47 -0.95,-0.46 -1.06,-0.36
-0.72 0.06 241.0 | -0.85,-0.19 -0.99,-0.16 -1.02,-0.03 -1.70,0.17 -1.34,0.40 -1.36,0.87 -0.95,0.86 -0.68,0.37 -0.58,0.31 -0.55,0.19 -0.48,0.13 -0.39,0.02 -0.38,-0.13 -0.44,-0.29 -0.58,-0.43 -0.77,-0.42
-0.68 0.10 271.1 | -0.67,-0.25 -1.01,-0.74 -1.19,-0.43 -2.61,-0.74 -1.75,0.08 -1.14,0.28 -0.88,0.30 -0.76,0.28 -0.68,0.29 -0.60,0.30 -0.45,0.35 -0.28,0.28 -0.20,0.11 -0.18,-0.09 -0.34,-0.23 -0.55,-0.20
-0.68 0.10 272.7 | -0.67,-0.23 -0.98,-0.73 -1.17,-0.43 -2.68,-0.83 -1.74,0.05 -1.14,0.27 -0.86,0.27 -0.77,0.29 -0.69,0.28 -0.61,0.31 -0.45,0.36 -0.27,0.30 -0.20,0.13 -0.17,-0.08 -0.32,-0.23 -0.53,-0.23
-0.68 0.06 269.3 | -0.69,-0.25 -1.02,-0.73 -1.32,-0.56 -2.61,-0.71 -1.76,0.08 -1.23,0.30 -0.88,0.27 -0.77,0.29 -0.68,0.27 -0.58,0.29 -0.42,0.31 -0.23,0.24 -0.21,0.06 -0.21,-0.14 -0.36,-0.27 -0.56,-0.25
-0.70 0.12 290.4 | -0.38,-0.73 -0.74,-0.79 -1.49,-1.60 -1.50,-0.62 -1.27,-0.09 -0.96,0.13 -0.89,0.21 -0.82,0.25 -0.77,0.31 -0.69,0.41 -0.55,0.46 -0.37,0.43 -0.21,0.31 -0.18,0.10 -0.41,-0.01 -0.44,-0.16
-0.70 0.12 290.1 | -0.39,-0.74 -0.74,-0.80 -1.52,-1.64 -1.49,-0.60 -1.24,-0.07 -0.96,0.13 -0.89,0.21 -0.82,0.25 -0.77,0.31 -0.69,0.42 -0.55,0.45 -0.36,0.44 -0.22,0.30 -0.19,0.10 -0.40,-0.02 -0.45,-0.15
-0.70 0.08 276.2 | -0.66,-0.24 -0.95,-0.77 -1.14,-0.47 -1.67,-0.45 -1.70,-0.03 -1.18,0.22 -0.92,0.26 -0.79,0.25 -0.72,0.26 -0.62,0.34 -0.49,0.34 -0.27,0.31 -0.21,0.13 -0.17,-0.07 -0.41,-0.15 -0.53,-0.22
-0.71 0.13 284.8 | -0.62,-0.22 -0.85,-0.88 -1.07,-0.49 -1.52,-0.48 -1.49,-0.07 -0.97,0.17 -0.90,0.24 -0.80,0.25 -0.75,0.30 -0.68,0.37 -0.54,0.42 -0.34,0.41 -0.22,0.26 -0.16,0.06 -0.41,-0.05 -0.47,-0.18
-0.71 0.13 285.6 | -0.61,-0.23 -0.83,-0.89 -1.05,-0.47 -1.51,-0.49 -1.47,-0.08 -0.97,0.16 -0.89,0.23 -0.82,0.27 -0.76,0.31 -0.68,0.37 -0.55,0.41 -0.34,0.42 -0.25,0.26 -0.15,0.06 -0.41,-0.04 -0.47,-0.18
-0.71 0.08 273.7 | -0.69,-0.26 -0.99,-0.76 -1.28,-0.57 -2.58,-0.85 -1.79,0.01 -1.22,0.25 -0.93,0.27 -0.81,0.29 -0.72,0.27 -0.63,0.31 -0.49,0.33 -0.28,0.29 -0.26,0.10 -0.20,-0.10 -0.35,-0.24 -0.57,-0.21
-0.71 0.13 278.1 | -0.66,-0.24 -0.94,-0.78 -1.15,-0.46 -1.64,-0.43 -0.98,0.19 -0.92,0.28 -0.79,0.26 -0.73,0.30 -0.66,0.33 -0.52,0.38 -0.27,0.38 -0.24,0.19 -0.16,-0.02 -0.32,-0.17 -0.52,-0.19
-0.71 0.13 275.7 | -0.67,-0.22 -0.98,-0.76 -1.17,-0.43 -1.68,-0.39 -1.73,0.02 -0.98,0.21 -0.90,0.28 -0.79,0.28 -0.73,0.29 -0.64,0.35 -0.50,0.38 -0.26,0.37 -0.24,0.17 -0.17,-0.04 -0.34,-0.18 -0.53,-0.21
-0.71 0.11 273.6 | -0.69,-0.24 -1.01,-0.76 -1.19,-0.43 -1.70,-0.37 -1.73,0.05 -0.98,0.20 -0.89,0.27 -0.78,0.27 -0.72,0.28 -0.63,0.33 -0.49,0.36 -0.25,0.33 -0.24,0.14 -0.18,-0.07 -0.35,-0.21 -0.54,-0.24
-0.71 0.04 266.0 | -0.74,-0.28 -1.10,-0.73 -1.39,-0.54 -1.35,-0.17 -1.72,0.11 -1.43,0.40 -0.94,0.30 -0.81,0.32 -0.70,0.27 -0.60,0.26 -0.45,0.27 -0.31,0.17 -0.24,0.01 -0.24,-0.19 -0.40,-0.32 -0.62,-0.24
-0.72 0.12 306.1 | -0.13,-0.69 -0.55,-0.57 -0.88,-0.89 -1.13,-0.55 -0.94,-0.04 -0.94,0.07 -0.88,0.15 -0.86,0.21 -0.87,0.32 -0.80,0.46 -0.65,0.59 -0.47,0.54 -0.26,0.46 -0.37,0.21 -0.33,0.06 -0.40,-0.07
-0.72 0.12 307.7 | -0.14,-0.63 -0.55,-0.52 -0.85,-0.91 -1.12,-0.56 -0.93,-0.04 -0.92,0.07 -0.89,0.15 -0.88,0.21 -0.88,0.33 -0.81,0.46 -0.66,0.58 -0.47,0.56 -0.30,0.45 -0.40,0.21 -0.33,0.07 0.07,-0.33
-0.67 0.09 328.3 | -0.09,-0.27 -0.06,-0.75 -0.44,-0.88 -0.74,-0.34 -0.81,-0.13 -0.85,-0.03 -0.87,0.05 -0.95,0.14 -0.99,0.29 -0.98,0.52 -0.80,0.61 -0.58,0.65 -0.50,0.38 -0.37,0.31 -0.11,0.23 0.23,-0.05
-0.61 0.07 338.5 | 1.34,-0.70 0.11,-0.62 -0.39,-0.44 -0.60,-0.20 -0.71,-0.18 -0.77,-0.09 -0.84,-0.03 -1.01,0.06 -1.17,0.29 -1.01,0.46 -0.84,0.61 -0.61,0.40 -0.49,0.38 -0.06,0.63 0.17,0.41 0.05,0.08
-0.56 0.06 352.4 | 0.33,-0.06 0.07,-0.31 -0.32,-0.26 -0.50,-0.17 -0.60,-0.19 -0.68,-0.15 -0.83,-0.14 -1.02,-0.06 -1.14,0.14 -1.11,0.38 -0.78,0.35 -0.66,0.42 -0.46,0.82 -0.16,0.76 0.06,0.54 1.06,0.49
-0.49 0.06 0.7 | 0.42,0.08 0.14,-0.19 -0.22,-0.19 -0.40,-0.13 -0.48,-0.18 -0.58,-0.18 -0.71,-0.17 -0.99,-0.15 -1.11,0.06 -1.10,0.31 -0.77,0.34 -0.61,0.35 -0.49,0.83 -0.19,0.79 -0.09,0.47 1.22,0.80
-0.42 0.06 356.0 | 0.38,0.00 0.16,-0.23 -0.18,-0.22 -0.32,-0.26 -0.44,-0.16 -0.65,-0.14 -0.96,-0.12 -1.09,0.11 -1.07,0.38 -0.70,0.38 -0.52,0.36 -0.37,0.84 -0.08,0.74 -0.02,0.41 1.26,0.62
-0.36 0.06 357.0 | 0.45,0.01 0.19,-0.21 -0.10,-0.23 -0.25,-0.25 -0.37,-0.16 -0.48,-0.21 -0.60,-0.16 -0.96,-0.16 -1.07,0.09 -0.99,0.36 -0.67,0.40 -0.63,0.83 -0.31,0.87 -0.00,0.79 0.01,0.38 1.38,0.67
-0.31 0.05 354.4 | 0.45,-0.02 0.21,-0.23 -0.05,-0.27 -0.23,-0.23 -0.34,-0.19 -0.44,-0.19 -0.58,-0.17 -0.92,-0.13 -1.09,0.13 -0.97,0.40 -0.60,0.40 -0.55,0.83 -0.23,0.86 0.06,0.76 0.05,0.35 1.37,0.56
-0.24 0.05 359.8 | 0.45,0.05 0.28,-0.16 0.07,-0.26 -0.13,-0.20 -0.24,-0.26 -0.33,-0.17 -0.50,-0.21 -0.87,-0.21 -1.06,0.05 -0.77,0.28 -0.52,0.34 -0.55,0.81 -0.23,0.82 -0.02,0.57 0.48,0.76 0.10,0.19
-0.17 0.05 357.0 | 0.45,0.02 0.42,-0.23 0.13,-0.29 -0.19,-0.23 -0.29,-0.20 -0.45,-0.20 -0.80,-0.17 -1.04,0.09 -0.93,0.41 -0.92,0.88 -0.45,0.84 -0.13,0.80 0.02,0.45 0.55,0.70 1.41,0.61
