-0.63 -0.27 42.1 | -0.42,-0.08 -0.48,-0.22 -0.51,-0.28 -0.52,-0.32 -0.59,-0.38 -0.63,-0.36 -0.67,-0.36 -0.73,-0.37 -0.90,-0.37 -1.00,-0.25 -0.97,-0.11 -0.98,0.13 -0.98,0.72 -0.55,1.17 -0.46,0.09
-0.65 -0.29 41.4 | -0.43,-0.10 -0.49,-0.23 -0.54,-0.30 -0.55,-0.34 -0.53,-0.42 -0.61,-0.39 -0.65,-0.37 -0.69,-0.38 -0.75,-0.38 -0.93,-0.38 -0.99,-0.12 -1.01,0.12 -0.99,0.72 -0.56,1.18 -0.48,0.06
-0.67 -0.31 41.9 | -0.48,-0.14 -0.52,-0.25 -0.55,-0.31 -0.57,-0.35 -0.56,-0.42 -0.63,-0.41 -0.67,-0.40 -0.71,-0.39 -0.77,-0.40 -0.96,-0.41 -1.04,-0.29 -1.01,-0.14 -1.03,0.10 -1.02,0.70 -0.59,1.16 -0.49,0.05
-0.69 -0.33 43.7 | -0.49,-0.13 -0.54,-0.27 -0.58,-0.33 -0.58,-0.37 -0.57,-0.45 -0.65,-0.43 -0.69,-0.44 -0.73,-0.42 -0.79,-0.43 -0.95,-0.43 -1.07,-0.32 -1.04,-0.17 -1.07,0.07 -1.07,0.67 -0.65,1.13 -0.54,0.01
-0.70 -0.35 42.2 | -0.50,-0.16 -0.56,-0.29 -0.60,-0.39 -0.60,-0.46 -0.67,-0.44 -0.71,-0.44 -0.74,-0.42 -0.80,-0.44 -0.97,-0.44 -1.07,-0.33 -1.05,-0.18 -1.06,0.05 -1.06,0.65 -0.63,1.11 -0.54,-0.01
-0.72 -0.37 41.9 | -0.53,-0.19 -0.57,-0.31 -0.61,-0.37 -0.61,-0.42 -0.62,-0.48 -0.69,-0.47 -0.73,-0.45 -0.77,-0.46 -0.83,-0.46 -1.00,-0.46 -1.10,-0.34 -1.06,-0.20 -1.09,0.04 -1.07,0.61 -0.65,1.08 -0.56,-0.03
-0.74 -0.38 43.2 | -0.55,-0.20 -0.60,-0.33 -0.62,-0.39 -0.63,-0.43 -0.63,-0.50 -0.71,-0.48 -0.75,-0.48 -0.79,-0.48 -0.85,-0.49 -1.02,-0.49 -1.12,-0.37 -1.08,-0.23 -1.12,0.02 -1.11,0.59 -0.70,1.06 -0.59,-0.05
-0.76 -0.40 43.4 | -0.56,-0.21 -0.62,-0.35 -0.65,-0.41 -0.66,-0.45 -0.65,-0.52 -0.72,-0.51 -0.76,-0.49 -0.81,-0.50 -0.88,-0.51 -1.05,-0.51 -1.14,-0.39 -1.11,-0.25 -1.14,-0.00 -1.13,0.57 -0.72,1.03 -0.62,-0.09
-0.78 -0.42 42.3 | -0.58,-0.24 -0.64,-0.37 -0.67,-0.43 -0.69,-0.47 -0.66,-0.55 -0.74,-0.52 -0.79,-0.51 -0.82,-0.50 -0.90,-0.53 -1.07,-0.53 -1.18,-0.40 -1.11,-0.26 -1.16,-0.01 -1.13,0.56 -0.71,0.99 -0.63,-0.11
-0.80 -0.44 44.8 | -0.62,-0.26 -0.65,-0.38 -0.69,-0.44 -0.69,-0.49 -0.68,-0.56 -0.76,-0.55 -0.80,-0.52 -0.83,-0.53 -0.92,-0.56 -1.09,-0.56 -1.19,-0.44 -1.14,-0.30 -1.18,-0.06 -1.19,0.50 -0.79,0.97 -0.66,-0.11
-0.82 -0.46 44.6 | -0.63,-0.28 -0.69,-0.41 -0.71,-0.46 -0.70,-0.51 -0.70,-0.58 -0.78,-0.56 -0.82,-0.56 -0.85,-0.55 -0.93,-0.58 -1.12,-0.59 -1.21,-0.46 -1.16,-0.31 -1.20,-0.07 -0.82,-0.46 -0.81,0.94 -0.68,-0.14
-0.83 -0.48 46.2 | -0.66,-0.30 -0.69,-0.42 -0.72,-0.48 -0.72,-0.53 -0.70,-0.61 -0.80,-0.57 -0.83,-0.57 -0.86,-0.56 -0.94,-0.59 -1.13,-0.61 -1.23,-0.49 -1.17,-0.35 -1.23,-0.10 -1.24,0.45 -0.86,0.89 -0.71,-0.15
-0.85 -0.50 45.3 | -0.67,-0.32 -0.74,-0.45 -0.75,-0.50 -0.74,-0.55 -0.74,-0.62 -0.81,-0.60 -0.85,-0.61 -0.89,-0.60 -0.97,-0.62 -1.14,-0.62 -1.24,-0.50 -1.18,-0.37 -1.25,-0.10 -1.78,1.72 -0.86,0.91 -0.72,-0.18
